trade_date,stock_code,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
2021-10-25,sh600505,600505,西昌电力,8.34,8.34,7.62,7.7,10.03,0.76,111098,90817857.0,9.5,3.05,-541.35,7.58,3040492950,3040492950,2.57,20020530
2021-10-25,sz001219,001219,青岛食品,29.98,29.98,29.98,29.98,10.02,2.73,1570,4705570.0,0.0,0.71,38.93,27.25,2660725000,665556000,5.7,20211021
2021-10-25,sz000009,000009,中国宝安,19.55,19.55,18.01,18.1,10.02,1.78,1937721,3747366272.0,8.67,7.59,42.37,17.77,50423633016,49880462834,6.78,19910625
2021-10-25,sh603920,603920,世运电路,16.59,16.59,15.01,15.18,10.01,1.51,127322,203014544.0,10.48,2.41,56.41,15.08,8829882769,8779226199,3.49,20170426
2021-10-25,sz002108,002108,沧州明珠,9.12,9.12,8.38,8.44,10.01,0.83,1527779,1360441824.0,8.93,10.77,28.3,8.29,12931468695,12931468695,3.51,20070124
2021-10-25,sz002960,002960,青鸟消防,28.02,28.02,25.43,25.46,10.01,2.55,59171,161578036.0,10.17,3.39,23.86,25.47,9750060138,4886727648,2.99,20190809
2021-10-25,sz002534,002534,杭锅股份,19.89,19.89,17.88,18.08,10.01,1.81,98742,190302388.0,11.12,1.36,28.9,18.08,14702708885,14433093072,4.39,20110110
2021-10-25,sz002897,002897,意华股份,40.99,40.99,35.5,36.55,10.01,3.73,83382,329502160.0,14.73,5.28,48.69,37.26,6995845280,6467741720,5.07,20170907
2021-10-25,sz000723,000723,美锦能源,11.32,11.32,10.22,10.42,10.01,1.03,2139853,2348266816.0,10.69,5.39,19.35,10.29,48339468263,44942992280,4.36,19970515
2021-10-25,sz002074,002074,国轩高科,58.03,58.03,53.0,53.28,10.01,5.28,676777,3807179920.0,9.54,5.74,771.31,52.75,74309996697,68388966114,6.65,20061018
2021-10-25,sh600990,600990,四创电子,47.81,47.81,43.9,43.9,10.01,4.35,57702,272242832.0,9.0,3.62,-66.77,43.46,7610353249,7610353249,3.09,20040510
2021-10-25,sh605028,605028,世茂能源,26.82,26.82,24.38,24.38,10.01,2.44,53981,142107787.0,10.01,13.5,25.74,24.38,4291200000,1072800000,4.56,20210712
2021-10-25,sz002892,002892,科力尔,25.4,25.4,22.94,23.11,10.0,2.31,35972,88497126.0,10.65,3.1,52.37,23.09,5715245516,2950081603,4.67,20170817
2021-10-25,sh605580,605580,恒盛能源,19.8,19.8,18.01,18.2,10.0,1.8,71050,136997702.0,9.94,14.21,30.61,18.0,3960000000,990000000,5.03,20210819
2021-10-25,sh605117,605117,德业股份,273.9,273.9,249.74,249.74,10.0,24.9,26070,697979056.0,9.7,6.11,103.98,249.0,46745691300,11686491300,20.44,20210420
2021-10-25,sh603985,603985,恒润股份,41.91,41.91,36.28,36.28,10.0,3.81,160496,654767376.0,14.78,6.06,31.61,38.1,14212583783,11105814720,4.4,20170505
2021-10-25,sh603922,603922,金鸿顺,30.36,30.36,28.5,29.5,10.0,2.76,32015,95650053.0,6.74,2.5,-303.45,27.6,3886080000,3886080000,3.77,20171023
2021-10-25,sh603665,603665,康隆达,23.87,23.87,20.93,21.26,10.0,2.17,59612,136522013.0,13.55,3.77,92.2,21.7,3777317913,3777317913,3.51,20170313
2021-10-25,sh600406,600406,国电南瑞,40.15,40.15,36.59,36.59,10.0,3.65,538837,2099034672.0,9.75,0.98,60.38,36.5,222663570682,221299867380,6.51,20031016
2021-10-25,sh600218,600218,全柴动力,13.31,13.31,12.02,12.16,10.0,1.21,232907,299626816.0,10.66,6.32,25.58,12.1,5797834922,4908129050,1.93,19981203
2021-10-25,sz002909,002909,集泰股份,6.16,6.16,5.73,5.8,10.0,0.56,49876,29745074.0,7.68,1.43,71.52,5.6,2296155104,2144636919,2.8,20171026
2021-10-25,sz002326,002326,永太科技,76.89,76.89,71.0,71.82,10.0,6.99,454544,3422204352.0,8.43,6.74,134.64,69.9,67399182423,51827740946,18.64,20091222
2021-10-25,sz000422,000422,湖北宜化,30.14,30.14,27.52,28.01,10.0,2.74,1226550,3540345504.0,9.56,13.66,18.65,27.4,27061702700,27060083338,25.54,19960815
2021-10-25,sz002529,002529,海源复材,28.39,28.39,26.52,26.52,10.0,2.58,74114,207857391.0,7.25,2.85,-229.73,25.81,7381400000,7381400000,8.77,20101224
2021-10-25,sz002028,002028,思源电气,42.92,42.92,37.89,38.38,9.99,3.9,257010,1073255168.0,12.89,4.33,27.73,39.02,32864718795,25451530428,4.49,20040805
2021-10-25,sz000049,000049,德赛电池,42.48,42.48,39.39,39.39,9.99,3.86,201257,840823296.0,8.0,6.74,23.73,38.62,12761319946,12680361009,4.4,19950320
2021-10-25,sh603948,603948,建业股份,37.86,37.86,33.18,33.18,9.99,3.44,51589,186928980.0,13.6,6.87,27.97,34.42,6057600000,2841500787,4.08,20200302
2021-10-25,sh600875,600875,东方电气,17.39,17.39,15.9,15.9,9.99,1.58,541329,922236016.0,9.42,2.71,20.12,15.81,54242038151,34726097400,1.74,19951010
2021-10-25,sh603080,603080,新疆火炬,16.51,16.51,15.21,15.29,9.99,1.5,113201,185107448.0,8.66,8.0,19.69,15.01,2336165000,2336165000,1.9,20180103
2021-10-25,sz002922,002922,伊戈尔,27.08,27.08,24.63,25.58,9.99,2.46,432357,1129614864.0,9.95,15.62,28.22,24.62,8024357921,7495954439,5.18,20171229
2021-10-25,sh600821,600821,金开新能,11.23,11.23,10.18,10.37,9.99,1.02,807192,887230928.0,10.28,8.36,39.4,10.21,17253283529,10845004032,3.68,19940128
2021-10-25,sz002886,002886,沃特股份,22.24,22.24,20.28,20.28,9.99,2.02,43131,91852512.0,9.69,2.51,61.91,20.22,5038995285,3827788739,4.42,20170627
2021-10-25,sh603218,603218,日月股份,38.54,38.54,35.09,35.09,9.99,3.5,204478,776026752.0,9.85,2.12,49.01,35.04,37291458507,37205393291,4.25,20161228
2021-10-25,sz300317,300317,珈伟新能,7.71,7.79,6.98,7.07,9.99,0.7,643333,482164944.0,11.55,8.36,-314.98,7.01,6355228599,5929829234,3.28,20120511
2021-10-25,sh601669,601669,中国电建,7.6,7.6,6.99,6.99,9.99,0.69,4136223,3086929488.0,8.83,3.71,12.87,6.91,116272666182,84697451704,1.22,20111018
2021-10-25,sh605286,605286,同力日升,22.14,22.14,22.14,22.14,9.99,2.01,6263,13865241.0,0.0,1.49,29.89,20.13,3719520000,929880000,2.68,20210322
2021-10-25,sh603530,603530,神马电力,20.94,20.94,19.11,19.52,9.98,1.9,54965,111873598.0,9.61,13.73,104.3,19.04,9051594067,838531621,5.93,20190805
2021-10-25,sh600277,600277,亿利洁能,5.18,5.18,4.81,4.96,9.98,0.47,1617538,818343824.0,7.86,4.54,19.75,4.71,18444022965,18444022965,1.15,20000725
2021-10-25,sh600995,600995,文山电力,14.11,14.11,14.11,14.11,9.98,1.28,13267,18719793.0,0.0,0.28,27.51,12.83,6752007504,6752007504,3.01,20040615
2021-10-25,sh601126,601126,四方股份,18.19,18.19,16.7,17.0,9.98,1.65,610187,1089998864.0,9.01,7.5,29.52,16.54,14791598680,14791598680,4.06,20101231
2021-10-25,sz002939,002939,长城证券,12.13,12.13,10.88,10.91,9.97,1.1,850901,987052976.0,11.33,5.11,22.59,11.03,37644306908,20186514693,2.02,20181026
2021-10-25,sh605366,605366,宏柏新材,13.9,13.9,12.78,12.89,9.97,1.26,143434,195032871.0,8.86,8.87,37.64,12.64,4614800000,2248646507,2.81,20200812
2021-10-25,sz000811,000811,冰轮环境,12.03,12.03,11.06,11.15,9.96,1.09,337972,398775408.0,8.87,4.53,34.27,10.94,8972428782,8972231358,2.0,19980528
2021-10-25,sh603618,603618,杭电股份,7.4,7.4,6.65,6.7,9.96,0.67,205783,148058701.0,11.14,2.98,38.83,6.73,5113736189,5113736189,1.89,20150217
2021-10-25,sh688036,688036,传音控股,157.78,159.0,142.01,143.16,9.94,14.26,57023,878992736.0,11.84,1.45,32.92,143.52,126490798091,62049458044,9.86,20190930
2021-10-25,sz300648,300648,星云股份,74.94,78.18,70.0,70.0,9.91,6.76,121833,905320112.0,12.0,13.2,113.28,68.18,11074925166,6915172508,10.74,20170425
2021-10-25,sz300811,300811,铂科新材,90.0,91.8,81.78,81.78,9.89,8.1,22393,197212529.0,12.23,4.44,89.03,81.9,9331200000,4543017840,10.32,20191230
2021-10-25,sz002709,002709,天赐材料,145.91,146.0,133.62,134.49,9.71,12.91,301416,4256241024.0,9.31,4.55,89.04,133.0,139380764896,96588558638,24.09,20140123
2021-10-25,sz002837,002837,英维克,43.92,44.04,40.25,41.1,9.69,3.88,236701,1010533536.0,9.47,9.32,72.73,40.04,14683154504,11159998478,8.35,20161229
2021-10-25,sz300286,300286,安科瑞,23.08,23.46,20.47,21.03,9.64,2.03,130690,290482560.0,14.2,7.54,27.37,21.05,4957586885,4003063955,5.56,20120113
2021-10-25,sz300514,300514,友讯达,12.5,13.38,11.24,11.35,9.55,1.09,232600,282712064.0,18.76,15.21,264.28,11.41,2500000000,1911400000,4.24,20170426
2021-10-25,sh600673,600673,东阳光,9.92,9.97,8.95,9.0,9.49,0.86,764497,738148720.0,11.26,2.54,178.7,9.06,29897860809,29799180101,4.23,19930917
2021-10-25,sz300257,300257,开山股份,17.97,18.05,16.56,16.7,9.37,1.54,100377,175657973.0,9.07,1.23,58.24,16.43,17855621273,14701616544,3.63,20110819
2021-10-25,sz300443,300443,金雷股份,62.58,67.97,57.5,57.59,9.31,5.33,190847,1206952016.0,18.29,10.44,30.12,57.25,16380533029,11437924515,5.18,20150422
2021-10-25,sz300274,300274,阳光电源,172.0,176.22,158.02,158.02,9.3,14.63,442195,7519361792.0,11.57,4.03,168.73,157.37,255457149248,188536492972,17.34,20111102
2021-10-25,sh600452,600452,涪陵电力,17.13,17.27,15.62,15.88,9.11,1.43,266556,445129152.0,10.51,4.34,27.07,15.7,13056031027,10529057280,3.4,20040303
2021-10-25,sz300890,300890,翔丰华,55.13,55.67,50.64,50.66,9.04,4.57,38148,204052317.0,9.95,4.89,64.56,50.56,5513000000,4296805572,5.22,20200917
2021-10-25,sh688660,688660,电气风电,12.53,12.58,11.6,11.64,8.96,1.03,391535,479010256.0,8.52,10.75,25.92,11.5,16706667502,4563636354,2.2,20210519
2021-10-25,sh688063,688063,派能科技,226.5,229.79,209.6,209.6,8.81,18.34,31975,711754272.0,9.7,8.32,104.63,208.16,35072286725,8705632596,12.09,20201230
2021-10-25,sz002518,002518,科士达,32.41,32.67,28.58,28.58,8.76,2.61,477142,1503849424.0,13.72,8.44,50.35,29.8,18877055220,18323214342,6.36,20101207
2021-10-25,sz002488,002488,金固股份,7.24,7.33,6.48,6.6,8.71,0.58,681514,481386752.0,12.76,7.48,43.41,6.66,7253863304,6596993142,1.87,20101021
2021-10-25,sh600111,600111,北方稀土,52.06,52.5,47.21,48.56,8.64,4.14,1877586,9378505984.0,11.04,5.17,45.05,47.92,189137415960,189137415960,14.1,19970924
2021-10-25,sz003011,003011,海象新材,27.4,27.75,26.14,26.14,8.6,2.17,82691,227185729.0,6.38,13.85,27.43,25.23,2813322400,1636331370,2.23,20200930
2021-10-25,sz301031,301031,中熔电气,154.0,156.66,144.01,144.77,8.57,12.16,20769,316967872.0,8.92,12.53,141.64,141.84,10206723758,2551780000,15.03,20210715
2021-10-25,sh603324,603324,盛剑环境,59.16,59.9,55.0,55.0,8.55,4.66,34099,198748432.0,8.99,11.0,62.07,54.5,7331107200,1833191157,5.57,20210407
2021-10-25,sz300471,300471,厚普股份,25.95,26.78,23.85,24.0,8.53,2.04,368930,940672768.0,12.25,10.94,283.77,23.91,9464484000,8750722114,8.87,20150611
2021-10-25,sz300278,300278,*ST华昌,4.87,4.96,4.21,4.44,8.46,0.38,164029,74638818.0,16.7,3.74,-11.41,4.49,2803738926,2137635428,-6.39,20111216
2021-10-25,sh688388,688388,嘉元科技,170.53,173.85,156.0,157.0,8.37,13.17,48721,810022352.0,11.34,2.91,74.94,157.36,39393463241,28594753309,13.32,20190722
2021-10-25,sh600765,600765,中航重机,37.77,38.2,35.58,36.65,8.32,2.9,299933,1114383760.0,7.51,3.5,48.95,34.87,39720391282,32384081056,4.34,19961106
2021-10-25,sz002283,002283,天润工业,9.64,9.79,8.2,8.82,8.31,0.74,883212,823574464.0,17.87,8.91,18.5,8.9,10947510584,9560457237,2.02,20090821
2021-10-25,sh688733,688733,壹石通,74.15,75.39,68.51,68.73,8.28,5.67,24288,176575376.0,10.05,6.3,158.2,68.48,13507485811,2858203103,11.66,20210817
2021-10-25,sz301080,301080,百普赛斯,194.45,197.48,179.62,180.0,8.26,14.84,29029,553994896.0,9.94,14.51,107.87,179.61,15556000000,3889000000,6.57,20211018
2021-10-25,sh600096,600096,云天化,30.64,30.65,27.72,27.87,8.23,2.33,1840075,5396067328.0,10.35,10.93,17.91,28.31,56297817944,51577754133,7.07,19970709
2021-10-25,sh600222,600222,太龙药业,7.77,7.82,7.13,7.19,8.22,0.59,167897,127292100.0,9.61,2.93,82.02,7.18,4459096419,4459096419,2.64,19991105
2021-10-25,sz002557,002557,洽洽食品,52.97,53.87,49.41,49.49,8.17,4.0,224653,1159512288.0,9.11,4.43,41.03,48.97,26855879890,26855681253,6.48,20110302
2021-10-25,sh688550,688550,瑞联新材,92.32,95.0,89.28,89.65,8.17,6.97,20161,186119009.0,6.7,4.26,28.86,85.35,6479163373,4366736369,2.33,20200902
2021-10-25,sz002389,002389,航天彩虹,22.18,22.56,20.39,20.66,8.14,1.67,419907,921096016.0,10.58,4.69,167.51,20.51,20983670353,19848167804,3.16,20100413
2021-10-25,sh603906,603906,龙蟠科技,59.0,60.06,53.5,54.5,8.06,4.4,234616,1358216176.0,12.01,4.87,97.26,54.6,28443389768,28443389768,14.08,20170410
2021-10-25,sh603687,603687,大胜达,12.29,12.4,11.19,11.3,8.0,0.91,108037,128371180.0,10.63,7.62,76.22,11.38,5049467298,1742932515,2.93,20190726
2021-10-25,sh688356,688356,键凯科技,286.81,288.87,265.5,268.99,7.97,21.17,8579,240697987.0,8.8,2.43,106.7,265.64,17208600000,10106479708,18.66,20200826
2021-10-25,sz300234,300234,开尔新材,7.92,8.46,7.41,7.48,7.9,0.58,276685,222312490.0,14.31,8.35,142.41,7.34,4050478761,2623997083,4.39,20110622
2021-10-25,sh688567,688567,孚能科技,34.31,34.88,31.7,31.91,7.89,2.51,127815,432686448.0,10.0,1.6,-81.14,31.8,36734676892,27408522674,3.72,20200717
2021-10-25,sh603393,603393,新天然气,31.06,31.6,29.06,29.31,7.88,2.27,333578,1030325344.0,8.82,8.87,8.19,28.79,13166996417,11682534500,3.19,20160912
2021-10-25,sz300143,300143,盈康生命,15.15,15.28,14.21,14.25,7.83,1.1,162738,241804934.0,7.62,2.98,205.69,14.05,9728830202,8269692100,4.45,20101209
2021-10-25,sh600956,600956,新天绿能,18.2,18.36,17.02,17.18,7.82,1.32,267745,480603008.0,7.94,19.87,22.12,16.88,70068369207,2452450000,5.55,20200629
2021-10-25,sh600379,600379,宝光股份,13.1,13.36,12.02,12.3,7.82,0.95,253461,328365536.0,11.03,7.68,100.38,12.15,4325640488,4325640488,7.49,20020116
2021-10-25,sz300343,300343,联创股份,25.65,25.96,23.78,24.38,7.77,1.85,1296203,3230181072.0,9.16,13.8,136.6,23.8,29665406080,24085382088,35.52,20120801
2021-10-25,sz300153,300153,科泰电源,12.94,13.05,12.06,12.08,7.74,0.93,404306,513350848.0,8.24,12.74,225.94,12.01,4140800000,4106475175,5.43,20101229
2021-10-25,sh600348,600348,华阳股份,12.19,12.45,11.21,11.46,7.69,0.87,759888,912279040.0,10.95,3.16,12.72,11.32,29316950000,29316950000,1.66,20030821
2021-10-25,sz300670,300670,大烨智能,11.25,11.25,10.4,10.55,7.66,0.8,285359,314142064.0,8.13,13.54,97.4,10.45,3553767889,2371382066,3.84,20170703
2021-10-25,sh600784,600784,鲁银投资,6.35,6.38,5.8,5.9,7.63,0.45,211351,130649065.0,9.83,3.72,30.41,5.9,3607929322,3607929322,2.08,19961225
2021-10-25,sh688776,688776,国光电气,160.0,161.71,147.01,148.7,7.6,11.3,5343,83787763.0,9.89,3.35,84.1,148.7,12386676480,2549495360,7.9,20210831
2021-10-25,sz002805,002805,丰元股份,26.1,26.2,24.5,24.5,7.58,1.84,88197,225142630.0,7.01,9.07,90.02,24.26,4644030551,2537172518,4.52,20160707
2021-10-25,sz300244,300244,迪安诊断,32.68,33.2,30.95,30.97,7.57,2.3,206640,671381968.0,7.41,4.27,12.34,30.38,20276577113,15814841975,3.4,20110719
2021-10-25,sz002223,002223,鱼跃医疗,36.46,36.68,34.63,34.63,7.55,2.56,194487,696333888.0,6.05,2.06,20.28,33.9,36550308831,34433949666,4.49,20080418
2021-10-25,sz300129,300129,泰胜风能,10.12,10.4,9.43,9.51,7.55,0.71,606257,610108000.0,10.31,10.5,26.59,9.41,7277830951,5843066959,2.7,20101019
2021-10-25,sh601877,601877,正泰电器,55.02,55.12,51.21,51.58,7.52,3.85,379846,2039518560.0,7.64,1.77,32.07,51.17,118291544776,118291544776,3.86,20100121
2021-10-25,sz300742,300742,越博动力,33.3,33.65,30.7,30.9,7.45,2.31,37923,123268901.0,9.52,8.75,49.14,30.99,2614002381,1442961128,6.79,20180508
2021-10-25,sh688772,688772,珠海冠宇,42.75,43.65,38.36,39.08,7.41,2.95,257012,1044600448.0,13.29,24.79,44.17,39.8,47959333184,4432567480,7.78,20211015
2021-10-25,sz002915,002915,中欣氟材,26.55,26.71,24.41,24.7,7.4,1.83,78305,201476118.0,9.3,5.3,33.84,24.72,6206206162,3923657607,3.95,20171205
2021-10-25,sz002438,002438,江苏神通,14.56,14.85,13.5,13.5,7.37,1.0,149512,216612197.0,9.96,3.34,28.47,13.56,7072609631,6510441567,3.13,20100623
2021-10-25,sh603721,603721,中广天择,14.6,14.96,13.63,13.95,7.35,1.0,246646,356012544.0,9.78,18.97,114.99,13.6,1898000000,1898000000,3.6,20170811
2021-10-25,sh688272,688272,富吉瑞,51.88,53.08,46.88,48.0,7.3,3.53,59236,294273184.0,12.82,38.32,62.29,48.35,3942880000,801962648,6.07,20211018
2021-10-25,sz300228,300228,富瑞特装,8.11,8.23,7.56,7.57,7.28,0.55,465494,371910848.0,8.86,8.57,73.23,7.56,4666545490,4402820455,2.39,20110608
2021-10-25,sz300435,300435,中泰股份,18.78,19.32,17.21,17.45,7.25,1.27,242707,450382848.0,12.05,8.33,28.96,17.51,7102413834,5473618706,2.98,20150326
2021-10-25,sz300969,300969,恒帅股份,110.99,117.93,99.36,100.0,7.24,7.49,30682,334264976.0,17.94,15.34,72.42,103.5,8879200000,2219800000,12.12,20210412
2021-10-25,sz300993,300993,玉马遮阳,23.36,23.46,21.6,21.65,7.21,1.57,39737,91077758.0,8.54,12.73,23.84,21.79,3076044800,729376708,2.89,20210524
2021-10-25,sz002429,002429,兆驰股份,5.06,5.15,4.71,4.73,7.2,0.34,663048,330132256.0,9.32,1.47,10.89,4.72,22906319471,22751285135,1.76,20100610
2021-10-25,sh600587,600587,新华医疗,25.6,25.96,23.88,23.88,7.2,1.72,119985,301028288.0,8.71,2.97,15.8,23.88,10404559130,10328746701,2.24,20020927
2021-10-25,sh600862,600862,中航高科,32.86,32.95,30.66,30.79,7.18,2.2,216885,695115968.0,7.47,1.56,59.67,30.66,45775593656,45775593656,9.87,19940520
2021-10-25,sz300893,300893,松原股份,23.87,23.97,22.05,22.31,7.14,1.59,52302,122528519.0,8.62,13.95,33.95,22.28,3580500000,895125000,5.02,20200924
2021-10-25,sz300842,300842,帝科股份,93.2,94.38,85.0,87.0,7.13,6.2,37239,342234400.0,10.78,5.36,68.26,87.0,9320000000,6478441417,10.32,20200618
