trade_date,stock_code,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
2021-10-27,sz002487,002487,大金重工,31.09,31.09,27.9,27.99,10.01,2.83,368876,1113391472.0,11.29,6.76,41.99,28.26,17275593760,16964189263,6.61,20101015
2021-10-27,sh603507,603507,振江股份,39.23,39.23,35.28,35.28,10.01,3.57,61910,236254202.0,11.08,4.98,28.02,35.66,4928519822,4880463072,3.24,20171106
2021-10-27,sh600039,600039,四川路桥,11.65,11.65,10.43,10.43,10.01,1.06,1535251,1747398304.0,11.52,4.25,11.06,10.59,55633762867,42062622192,2.31,20030325
2021-10-27,sz001219,001219,青岛食品,36.28,36.28,36.28,36.28,10.01,3.3,2579,9355451.0,0.0,1.16,44.42,32.98,3219850000,805416000,6.9,20211021
2021-10-27,sh605305,605305,中际联合,109.18,109.18,97.0,98.18,10.01,9.93,12264,128054264.0,12.27,4.46,49.93,99.25,12009800000,3002450000,6.15,20210506
2021-10-27,sh603693,603693,江苏新能,32.33,32.33,28.21,29.42,10.0,2.94,236843,729881120.0,14.02,3.83,33.28,29.39,19979940000,19979940000,4.11,20180703
2021-10-27,sh603606,603606,东方电缆,39.37,39.37,35.0,35.0,10.0,3.58,341690,1324545680.0,12.21,5.22,20.09,35.79,25752388731,25752388731,6.72,20141015
2021-10-27,sh603985,603985,恒润股份,46.42,46.42,40.9,40.93,10.0,4.22,162125,728849696.0,13.08,6.12,35.02,42.2,15742021933,12300928640,4.87,20170505
2021-10-27,sh603922,603922,金鸿顺,36.74,36.74,33.0,33.95,10.0,3.34,70102,249611715.0,11.2,5.48,-367.22,33.4,4702720000,4702720000,4.56,20171023
2021-10-27,sh603800,603800,道森股份,19.36,19.36,19.36,19.36,10.0,1.76,13439,26017885.0,0.0,0.65,-50.38,17.6,4026880000,4026880000,4.65,20151210
2021-10-27,sh601877,601877,正泰电器,59.4,59.4,54.89,54.89,10.0,5.4,279871,1624621696.0,8.35,1.3,34.62,54.0,127708428929,127708428929,4.16,20100121
2021-10-27,sh600821,600821,金开新能,13.09,13.09,11.9,12.1,10.0,1.19,777859,994699168.0,10.0,8.05,45.92,11.9,20110906624,12641238004,4.29,19940128
2021-10-27,sz002850,002850,科达利,164.01,164.01,141.02,143.0,10.0,14.91,68587,1104691712.0,15.42,4.45,76.49,149.1,38201283169,25253818941,8.84,20170302
2021-10-27,sh603218,603218,日月股份,39.62,39.62,35.4,35.53,9.99,3.6,381704,1461883168.0,11.72,3.95,50.39,36.02,38336470837,38247993830,4.47,20161228
2021-10-27,sz002922,002922,伊戈尔,27.3,27.3,24.0,24.03,9.99,2.48,760006,1969019088.0,13.3,27.46,33.27,24.82,8089548422,7556852148,5.05,20171229
2021-10-27,sh600163,600163,中闽能源,9.14,9.14,8.13,8.32,9.99,0.83,1066011,931610400.0,12.15,9.24,33.44,8.31,17393384747,10549034602,4.51,19980602
2021-10-27,sh600483,600483,福能股份,17.4,17.4,15.51,15.6,9.99,1.58,440918,743744000.0,11.95,2.59,17.53,15.82,33283427432,29654814797,2.03,20040531
2021-10-27,sh600995,600995,文山电力,17.07,17.07,17.07,17.07,9.99,1.55,58552,99948093.0,0.0,1.22,33.28,15.52,8168445648,8168445648,3.64,20040615
2021-10-27,sh603109,603109,神驰机电,32.49,32.49,29.0,29.31,9.99,2.95,56466,180018041.0,11.81,12.1,28.8,29.54,4863788739,1516308300,3.47,20191231
2021-10-27,sh600618,600618,氯碱化工,15.86,15.86,14.08,14.3,9.99,1.44,482583,731967648.0,12.34,6.44,12.03,14.42,18340503619,11892462019,2.94,19921113
2021-10-27,sz002090,002090,金智科技,10.69,10.69,9.53,9.62,9.98,0.97,242780,251359195.0,11.93,6.08,78.12,9.72,4321592166,4269553791,3.75,20061208
2021-10-27,sz002366,002366,台海核电,4.19,4.19,3.82,3.82,9.97,0.38,342999,141281440.0,9.71,5.67,-16.69,3.81,3632970297,2533086133,5.53,20100312
2021-10-27,sh603683,603683,晶华新材,14.78,14.78,13.88,14.6,9.97,1.34,84071,121076304.0,6.7,4.74,65.09,13.44,2706646620,2621055640,2.84,20171020
2021-10-27,sz002330,002330,得利斯,6.51,6.51,5.93,5.94,9.97,0.59,289878,185190593.0,9.8,5.78,59.94,5.92,3282950685,3267166539,2.35,20100106
2021-10-27,sh603101,603101,汇嘉时代,6.08,6.08,5.52,5.67,9.95,0.55,60273,35475362.0,10.13,1.28,23.69,5.53,2860032000,2860032000,1.96,20160506
2021-10-27,sz000722,000722,湖南发展,7.63,7.63,6.98,6.99,9.94,0.69,124587,93254926.0,9.37,2.68,25.6,6.94,3541527692,3541527692,1.14,19970522
2021-10-27,sh600281,600281,华阳新材,6.42,6.42,5.81,5.91,9.93,0.58,139639,86232623.0,10.45,2.71,-117.16,5.84,3302461001,3302461001,6.44,20001109
2021-10-27,sz300620,300620,光库科技,68.01,70.0,61.87,62.97,9.71,6.02,63591,419272912.0,13.12,5.98,57.19,61.99,7438571783,7236306982,4.94,20170310
2021-10-27,sz300990,300990,同飞股份,112.0,116.74,100.95,100.95,9.48,9.7,29791,324212880.0,15.43,22.92,46.23,102.3,5824000000,1456000000,3.81,20210512
2021-10-27,sz301051,301051,信濠光电,144.31,146.33,131.28,131.28,9.38,12.38,35185,495891088.0,11.41,17.59,50.06,131.93,11544800000,2886200000,4.15,20210827
2021-10-27,sz002531,002531,天顺风能,19.83,19.96,17.68,17.84,9.26,1.68,906406,1740982592.0,12.56,5.12,25.99,18.15,35743754699,35079399153,4.78,20101231
2021-10-27,sz300421,300421,力星股份,23.08,23.25,20.81,21.13,9.23,1.95,105096,233908066.0,11.55,5.56,45.69,21.13,5715425124,4360320360,4.77,20150217
2021-10-27,sz300506,300506,名家汇,9.22,9.28,8.45,8.69,8.85,0.75,451256,403669760.0,9.8,9.25,475.72,8.47,6039522055,4498507113,4.5,20160324
2021-10-27,sh600027,600027,华电国际,4.68,4.73,4.05,4.11,8.84,0.38,2772204,1251350464.0,15.81,3.4,21.35,4.3,46190936446,38122077488,1.04,20050203
2021-10-27,sz300614,300614,百川畅银,46.81,48.0,42.08,43.2,8.84,3.8,62752,284855616.0,13.76,16.5,58.6,43.01,7509937494,1780617714,5.21,20210525
2021-10-27,sh605117,605117,德业股份,290.17,291.5,262.88,269.37,8.63,23.06,20645,581459760.0,10.71,4.84,110.15,267.11,49522443390,12380683390,21.66,20210420
2021-10-27,sh688788,688788,科思科技,135.95,136.33,125.22,125.86,8.57,10.73,12184,159390236.0,8.87,2.63,37.47,125.22,10268878840,6296531591,3.46,20201022
2021-10-27,sz300956,300956,英力股份,25.38,27.4,23.16,24.0,8.28,1.94,164339,409531776.0,18.09,49.8,46.45,23.44,3350160000,837540000,3.11,20210326
2021-10-27,sh600418,600418,江淮汽车,16.66,16.9,15.42,15.42,8.25,1.27,2081577,3429880464.0,9.62,10.99,33.01,15.39,31542579869,31542579869,2.33,20010824
2021-10-27,sz002709,002709,天赐材料,162.1,164.78,151.01,154.01,8.21,12.3,345528,5577315840.0,9.19,5.22,74.75,149.8,154846288737,107305910186,23.7,20140123
2021-10-27,sz300443,300443,金雷股份,66.34,68.5,60.5,61.63,8.17,5.01,159981,1036152576.0,13.04,8.75,31.93,61.33,17364726129,12125150405,5.49,20150422
2021-10-27,sh603105,603105,芯能科技,17.97,18.26,16.75,16.75,8.06,1.34,658940,1169252240.0,9.08,13.18,70.7,16.63,8985000000,8985000000,5.58,20180709
2021-10-27,sz000600,000600,建投能源,4.86,4.94,4.45,4.46,8.0,0.36,512817,243342760.0,10.89,4.7,-8.83,4.5,8707304187,5297614452,0.79,19960606
2021-10-27,sz002108,002108,沧州明珠,10.08,10.25,9.43,9.71,7.92,0.74,1561732,1552622944.0,8.78,11.01,31.27,9.34,14292675926,14292675926,3.87,20070124
2021-10-27,sz300530,300530,*ST达志,40.69,40.79,37.5,37.71,7.9,2.98,18472,72537032.0,8.72,1.57,-43.88,37.71,6434694221,4801773311,31.69,20160809
2021-10-27,sh601107,601107,四川成渝,3.7,3.72,3.37,3.43,7.87,0.27,398008,143845926.0,10.2,1.84,8.42,3.43,11314822000,8002138000,0.71,20090727
2021-10-27,sz002538,002538,司尔特,13.81,13.97,12.55,12.81,7.81,1.0,878994,1188150928.0,11.09,10.54,23.36,12.81,11787605087,11516966719,2.94,20110118
2021-10-27,sh600141,600141,兴发集团,51.28,52.45,48.01,48.1,7.55,3.6,929821,4789460736.0,9.31,9.53,17.19,47.68,57009240719,50028644056,4.93,19990616
2021-10-27,sz300497,300497,富祥药业,20.73,21.5,18.9,19.13,7.41,1.43,473473,971402832.0,13.47,10.63,53.09,19.3,11401600209,9235540088,3.72,20151222
2021-10-27,sz000803,000803,北清环能,19.6,19.93,18.1,18.25,7.34,1.34,79208,151814454.0,10.02,5.36,592.59,18.26,4761121476,2894799499,3.93,19980303
2021-10-27,sz300835,300835,龙磁科技,48.86,50.55,47.62,48.26,7.15,3.26,47972,235065597.0,6.43,11.9,24.97,45.6,3452936200,1969106860,3.73,20200525
2021-10-27,sh601778,601778,XD晶科科,9.47,9.7,8.86,8.92,7.13,0.63,1356659,1273684064.0,9.5,7.79,76.89,8.84,26189303201,16489096971,2.36,20200519
2021-10-27,sz300040,300040,九洲集团,10.84,10.98,10.0,10.05,7.01,0.71,774299,811426400.0,9.67,17.01,43.1,10.13,6369833320,4935239254,2.48,20100108
2021-10-27,sh601016,601016,节能风电,7.83,7.95,7.31,7.38,6.97,0.51,6372200,4889590528.0,8.74,14.22,39.71,7.32,39252197160,35081858362,3.69,20140929
2021-10-27,sz002831,002831,裕同科技,32.0,32.2,29.51,29.63,6.95,2.08,119246,373703616.0,8.99,2.29,33.46,29.92,29776433696,16635998304,3.32,20161216
2021-10-27,sz002805,002805,丰元股份,30.7,31.08,28.3,29.5,6.93,1.99,198116,592654576.0,9.68,20.38,105.88,28.71,5462518694,2984337023,5.31,20160707
2021-10-27,sz300947,300947,德必集团,31.8,32.25,29.61,30.0,6.85,2.04,13447,41875344.0,8.87,6.65,24.18,29.76,2570839136,642709800,1.99,20210210
2021-10-27,sz002410,002410,广联达,72.5,74.2,70.23,71.8,6.85,4.65,153596,1117821504.0,5.85,1.55,135.82,67.85,86087918680,71885540315,13.9,20100525
2021-10-27,sh600136,600136,当代文体,5.95,6.13,5.51,5.56,6.82,0.38,181190,106657974.0,11.13,3.72,1740.05,5.57,3478480807,2896949007,1.7,19980303
2021-10-27,sh603286,603286,日盈电子,16.48,16.78,15.41,15.45,6.74,1.04,75301,122515406.0,8.87,8.55,67.35,15.44,1468796480,1451492480,3.01,20170627
2021-10-27,sh603906,603906,龙蟠科技,67.0,69.08,61.54,62.0,6.69,4.2,241520,1609288512.0,12.01,5.01,110.45,62.8,32300120584,32300120584,15.99,20170410
2021-10-27,sh601615,601615,明阳智能,30.04,30.41,28.01,28.35,6.68,1.88,1154379,3417195136.0,8.52,7.81,28.22,28.16,58768054428,44411687444,3.58,20190123
2021-10-27,sh688680,688680,海优新材,289.81,297.0,265.0,265.0,6.66,18.09,11401,327542400.0,11.78,5.65,151.29,271.72,24349836200,5845351776,11.41,20210122
2021-10-27,sz002645,002645,华宏科技,20.19,20.55,18.7,18.8,6.54,1.24,127861,253814650.0,9.76,2.79,22.91,18.95,11759497883,9249196563,3.6,20111220
2021-10-27,sh600063,600063,皖维高新,7.98,8.15,7.27,7.35,6.54,0.49,2413201,1900119728.0,11.75,12.53,15.99,7.49,15368639642,15368639642,2.53,19970528
2021-10-27,sh600110,600110,诺德股份,25.1,25.44,23.38,23.42,6.54,1.54,701176,1723111120.0,8.74,5.3,87.03,23.56,35071442237,33211859616,9.7,19971007
2021-10-27,sh600089,600089,特变电工,26.78,27.2,25.04,25.3,6.52,1.64,2281512,5989594112.0,8.59,6.03,16.32,25.14,101391863835,101391863835,2.87,19970618
2021-10-27,sz002268,002268,卫 士 通,49.36,50.6,45.8,46.35,6.52,3.02,299354,1467710176.0,10.36,3.58,-496.86,46.34,41773101604,41319535822,8.81,20080811
2021-10-27,sz300844,300844,山水比德,69.63,72.45,64.51,65.5,6.44,4.21,20244,139554860.0,12.14,20.04,30.2,65.42,2813052000,703263000,2.92,20210813
2021-10-27,sh603659,603659,璞泰来,191.5,193.56,176.5,180.0,6.42,11.55,69199,1306718304.0,9.48,1.0,85.81,179.95,132985204465,132587498223,13.99,20171103
2021-10-27,sh688330,688330,宏力达,92.57,92.8,86.65,87.63,6.4,5.57,17492,158493225.0,7.07,3.87,21.14,87.0,9257000000,4185013793,2.85,20201015
2021-10-27,sh688314,688314,康拓医疗,63.7,68.67,63.53,63.53,6.36,3.81,10372,67844632.0,8.58,8.73,44.78,59.89,3696382326,756974364,7.64,20210518
2021-10-27,sz003022,003022,联泓新科,60.78,61.85,55.88,56.6,6.35,3.63,133956,795510240.0,10.45,6.99,74.06,57.15,81175823040,11643503040,14.03,20201208
2021-10-27,sz300979,300979,华利集团,82.45,83.38,78.0,78.38,6.33,4.91,34249,279079088.0,6.94,4.1,36.13,77.54,96219150000,6892086195,10.16,20210426
2021-10-27,sh688618,688618,三旺通信,39.3,39.3,36.58,37.5,6.19,2.29,4491,17100021.0,7.35,3.93,35.44,37.01,1985730554,449504951,2.93,20201230
2021-10-27,sz300772,300772,运达股份,57.87,59.88,53.68,53.91,6.18,3.37,144540,826669056.0,11.38,7.53,76.89,54.5,19617361196,11113616430,11.04,20190426
2021-10-27,sh600354,600354,敦煌种业,6.58,6.75,6.13,6.15,6.13,0.38,427212,273262320.0,10.0,8.09,-115.88,6.2,3472937686,3472937686,5.73,20040115
2021-10-27,sz000591,000591,太阳能,11.11,11.21,10.23,10.48,6.11,0.64,3656589,3988697808.0,9.36,17.95,21.09,10.47,33408859136,22632169101,2.25,19960208
2021-10-27,sz002385,002385,大北农,8.51,8.62,7.99,8.08,6.11,0.49,2277671,1906941792.0,7.86,7.16,246.07,8.02,35242308569,27060153860,3.13,20100409
2021-10-27,sz000061,000061,农 产 品,6.8,6.88,6.33,6.4,6.08,0.39,335418,224485811.0,8.58,1.98,26.45,6.41,11539356091,11539169941,2.09,19970110
2021-10-27,sh605289,605289,罗曼股份,25.04,25.49,23.67,23.93,6.06,1.43,26749,66252614.0,7.71,12.34,22.09,23.61,2170216800,542616800,1.72,20210426
2021-10-27,sz300138,300138,晨光生物,14.08,14.16,13.11,13.2,6.02,0.8,92138,126544166.0,7.91,2.16,21.67,13.28,7501457793,6018400031,2.78,20101105
2021-10-27,sh688186,688186,广大特材,56.95,58.5,51.27,52.86,5.97,3.21,61704,342655456.0,13.45,6.23,40.71,53.74,12200968000,5641467000,3.93,20200211
2021-10-27,sz300117,300117,嘉寓股份,4.45,4.67,4.2,4.26,5.95,0.25,493139,218497287.0,11.19,6.88,-41.54,4.2,3189582000,3189582000,2.28,20100902
2021-10-27,sz002080,002080,中材科技,39.35,39.98,35.91,37.1,5.92,2.2,825173,3155581904.0,10.96,4.92,18.71,37.15,66034163030,66034163030,4.85,20061120
2021-10-27,sz300410,300410,正业科技,12.23,12.54,11.4,11.52,5.89,0.68,205906,247058190.0,9.87,5.65,14.28,11.55,4514974318,4456565844,5.84,20141231
2021-10-27,sz002015,002015,协鑫能科,14.49,14.5,13.48,13.84,5.84,0.8,341531,482656384.0,7.45,6.66,18.26,13.69,19597164411,7432402952,3.27,20040708
2021-10-27,sz000875,000875,吉电股份,6.71,6.8,6.41,6.51,5.84,0.37,2081050,1381466400.0,6.15,8.51,20.75,6.34,18722296848,16410495804,1.75,20020926
2021-10-27,sh688599,688599,天合光能,71.08,72.76,67.78,67.78,5.82,3.91,160203,1135014128.0,7.41,1.32,95.34,67.17,146995314735,86379007079,9.51,20200610
2021-10-27,sz300364,300364,中文在线,5.85,6.1,5.43,5.65,5.79,0.32,200171,115459264.0,12.12,3.17,55.6,5.53,4254677564,3699136163,2.8,20150121
2021-10-27,sz300037,300037,新宙邦,152.0,158.0,141.12,143.4,5.78,8.3,120249,1823524464.0,11.75,4.07,53.96,143.7,62440522776,44946479648,10.18,20100108
2021-10-27,sz300955,300955,嘉亨家化,30.98,31.46,29.23,29.8,5.73,1.68,18617,56563552.0,7.61,7.39,36.34,29.3,3122784000,780696000,3.37,20210324
2021-10-27,sz300073,300073,当升科技,85.99,86.99,80.2,80.61,5.72,4.65,193573,1634918176.0,8.35,4.44,40.21,81.34,39006830063,37456021566,9.33,20100427
2021-10-27,sh600236,600236,桂冠电力,6.14,6.27,5.76,5.81,5.68,0.33,326449,198945730.0,8.78,0.41,19.57,5.81,48397799704,48397799704,3.22,20000323
2021-10-27,sz300729,300729,乐歌股份,24.2,24.23,22.31,22.69,5.68,1.3,54568,128638519.0,8.38,3.14,26.16,22.9,4394798287,4207701359,4.18,20171201
2021-10-27,sh605288,605288,凯迪股份,69.74,70.0,64.0,66.6,5.67,3.74,24469,165557366.0,9.09,13.98,41.61,66.0,4929875966,1220450000,2.44,20200601
2021-10-27,sh688511,688511,天微电子,65.15,65.2,61.32,62.39,5.66,3.49,16902,108506574.0,6.29,10.38,34.95,61.66,5212000000,1060854780,6.49,20210730
2021-10-27,sh600662,600662,强生控股,8.03,8.3,7.56,7.63,5.66,0.43,141769,112888800.0,9.74,1.35,250.9,7.6,18174133984,8458498394,2.5,19930614
2021-10-27,sz300404,300404,博济医药,13.55,13.99,13.28,13.28,5.61,0.72,120462,163354201.0,5.53,7.95,79.82,12.83,3540917504,2053795017,4.45,20150424
2021-10-27,sz002459,002459,晶澳科技,81.7,85.03,77.58,77.98,5.56,4.3,265071,2155357856.0,9.63,4.15,91.53,77.4,130587432763,52140022182,8.64,20100810
2021-10-27,sz300577,300577,开润股份,21.32,22.9,20.25,20.25,5.54,1.12,41028,88973220.0,13.12,3.18,25.35,20.2,5112309539,2754843418,3.17,20161221
2021-10-27,sh605020,605020,永和股份,36.01,36.8,33.75,33.77,5.54,1.89,118105,416767904.0,8.94,17.71,44.36,34.12,9602786700,2400786700,5.16,20210709
2021-10-27,sz300893,300893,松原股份,24.84,25.84,23.18,23.54,5.52,1.3,76057,185334645.0,11.3,20.28,37.17,23.54,3726000000,931500000,5.22,20200924
2021-10-27,sh603650,603650,彤程新材,56.45,57.55,53.3,53.38,5.51,2.95,117610,660205760.0,7.94,1.98,70.74,53.5,33534049680,33534049680,14.07,20180627
2021-10-27,sh600025,600025,华能水电,7.31,7.46,6.85,6.96,5.48,0.38,875665,634167824.0,8.8,0.49,20.3,6.93,131580000000,131580000000,2.73,20171215
2021-10-27,sh600505,600505,西昌电力,8.94,9.22,8.39,8.55,5.42,0.46,299330,266551276.0,9.79,8.21,-580.29,8.48,3259233450,3259233450,2.76,20020530
2021-10-27,sh688682,688682,霍莱沃,135.7,137.98,127.32,128.73,5.41,6.97,6876,91390216.0,8.28,8.75,264.22,128.73,5020900000,1066941250,9.22,20210420
2021-10-27,sz000543,000543,皖能电力,4.1,4.15,3.88,3.88,5.4,0.21,865738,349466736.0,6.94,4.84,45.49,3.89,9294139657,7340623510,0.67,19931220
2021-10-27,sz300062,300062,中能电气,12.8,12.98,11.95,12.0,5.35,0.65,311955,395479008.0,8.48,16.08,166.35,12.15,3942400000,2482719040,4.91,20100319
2021-10-27,sh605376,605376,博迁新材,74.4,76.51,70.63,70.71,5.34,3.77,64765,477898048.0,8.33,9.9,82.34,70.63,19463040000,4865760000,12.74,20201208
2021-10-27,sh600160,600160,巨化股份,16.62,16.69,15.6,15.74,5.32,0.84,683551,1109353152.0,6.91,2.53,215.6,15.78,44869779866,44869779866,3.64,19980626
2021-10-27,sz300484,300484,蓝海华腾,15.25,15.25,14.26,14.45,5.32,0.77,95328,142010797.0,6.84,6.23,49.34,14.48,3172000000,2333935915,5.12,20160322
2021-10-27,sh688116,688116,天奈科技,166.34,166.98,155.01,156.1,5.28,8.34,24702,405020976.0,7.58,1.38,160.05,158.0,38567279015,29782830846,21.72,20190925
2021-10-27,sz000862,000862,银星能源,8.89,9.08,8.23,8.39,5.21,0.44,1163411,1016230256.0,10.06,23.21,32.74,8.45,6277397883,4457027192,2.24,19980915
2021-10-27,sz002470,002470,*ST金正,2.63,2.63,2.5,2.52,5.2,0.13,618640,160478314.0,5.2,2.07,-277.83,2.5,8642252961,7876329812,1.37,20100908
2021-10-27,sz002586,002586,*ST围海,2.84,2.84,2.72,2.72,5.19,0.14,137452,38643923.0,4.44,1.54,81.7,2.7,3249595348,2538809372,1.0,20110602
2021-10-27,sh688005,688005,容百科技,109.42,112.79,102.2,105.0,5.17,5.38,80845,878478080.0,10.18,2.93,67.01,104.04,49030643530,30179163026,10.26,20190722
2021-10-27,sh600856,600856,ST中天,2.04,2.04,1.91,1.94,5.15,0.1,483309,96778134.0,6.7,3.55,-7.14,1.94,2787974933,2777774933,-20.89,19940425
2021-10-27,sz000993,000993,闽东电力,19.41,19.84,18.0,18.6,5.15,0.95,954018,1807342320.0,9.97,21.69,66.77,18.46,8888837742,8535500373,4.49,20000731
2021-10-27,sh601113,601113,ST华鼎,3.7,3.7,3.52,3.53,5.11,0.18,143996,52755265.0,5.11,1.59,13.39,3.52,4223479970,3358424288,0.96,20110509
2021-10-27,sz301040,301040,中环海陆,39.69,40.37,37.16,37.4,5.11,1.93,51397,200322546.0,8.5,21.68,34.05,37.76,3969000000,940995167,4.04,20210803
2021-10-27,sh600382,600382,*ST广珠,4.94,4.94,4.65,4.74,5.11,0.24,131345,63427884.0,6.17,1.66,25.97,4.7,3897333046,3897333046,0.62,20010118
2021-10-27,sh603628,603628,清源股份,12.36,12.47,11.75,11.76,5.1,0.6,92063,112479314.0,6.12,3.36,47.77,11.76,3384168000,3384168000,3.46,20170112
2021-10-27,sz300752,300752,隆利科技,24.15,24.9,22.56,22.63,5.09,1.17,150485,356956096.0,10.18,23.47,-27.47,22.98,4884026303,1548209383,6.05,20181130
2021-10-27,sh688131,688131,皓元医药,318.01,328.9,315.0,320.0,5.06,15.32,11949,384257968.0,4.59,7.34,123.15,302.69,23641501646,5177568830,13.31,20210608
2021-10-27,sh603379,603379,三美股份,27.65,27.99,26.0,26.0,5.05,1.33,212198,577037040.0,7.56,10.99,59.65,26.32,16879745373,5338130650,3.34,20190402
2021-10-27,sz002356,002356,*ST赫美,4.16,4.16,3.98,4.0,5.05,0.2,118777,48423403.0,4.55,2.25,-8.72,3.96,2195675240,2191600973,-0.92,20100209
2021-10-27,sz000609,000609,*ST中迪,4.37,4.37,4.25,4.3,5.05,0.21,66508,28915449.0,2.88,2.28,-8.36,4.16,1307790331,1276431211,1.17,19961010
2021-10-27,sh600870,600870,*ST厦华,5.21,5.21,4.89,5.0,5.04,0.25,75610,38479280.0,6.45,1.45,-448.58,4.96,2725870255,2725870255,322.82,19950228
