,trade_date,symbol,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
1,2021-10-20,sz002886,002886,沃特股份,21.18,21.18,19.06,19.2,10.03,1.93,47424,96252808.0,11.01,2.76,58.96,19.25,4798827344,3645349168,4.21,20170627
2,2021-10-20,sz000009,000009,中国宝安,18.88,18.88,16.9,17.05,10.02,1.72,1162679,2100100304.0,11.54,4.56,35.78,17.16,48695559659,48171004517,6.55,19910625
3,2021-10-20,sh601218,601218,吉鑫科技,4.83,4.83,4.34,4.34,10.02,0.44,477236,226024956.0,11.16,4.88,28.62,4.39,4720648800,4720648800,1.81,20110506
4,2021-10-20,sz002762,002762,金发拉比,10.65,10.65,9.4,9.67,10.02,0.97,429520,431493296.0,12.91,21.94,113.05,9.68,3770366250,2085209433,3.83,20150610
5,2021-10-20,sh605277,605277,新亚电子,28.22,28.22,25.44,25.44,10.02,2.57,52118,142707586.0,10.84,15.62,21.91,25.65,3849896568,941419200,3.36,20210106
6,2021-10-20,sz001216,001216,华瓷股份,14.84,14.84,14.84,14.84,10.01,1.35,2397,3557652.0,0.0,0.38,35.4,13.49,3737701828,934425828,2.97,20211019
7,2021-10-20,sh603948,603948,建业股份,31.33,31.33,28.01,28.67,10.01,2.85,37810,113354892.0,11.66,5.04,23.15,28.48,5012800000,2351405697,3.38,20200302
8,2021-10-20,sz002922,002922,伊戈尔,22.87,22.87,21.68,22.0,10.0,2.08,177312,399400592.0,5.72,6.41,23.83,20.79,6776848806,6330593723,4.37,20171229
9,2021-10-20,sz002472,002472,双环传动,25.62,25.62,24.5,24.85,10.0,2.33,248492,631437280.0,4.81,3.79,77.74,23.29,19924459433,16802560055,4.95,20100910
10,2021-10-20,sz002987,002987,京北方,28.48,28.48,26.25,26.3,10.0,2.59,62416,176816045.0,8.61,6.71,26.2,25.89,6405930472,2648090792,3.44,20200507
11,2021-10-20,sh603985,603985,恒润股份,39.26,39.26,34.0,35.1,10.0,3.57,52318,197709568.0,14.74,1.97,21.39,35.69,10403585920,10403585920,6.18,20170505
12,2021-10-20,sh603045,603045,福达合金,18.59,18.59,18.59,18.59,10.0,1.69,5421,10076895.0,0.0,0.39,36.02,16.9,2558355800,2558355800,3.02,20180517
13,2021-10-20,sh601702,601702,华峰铝业,11.88,11.88,10.81,10.81,10.0,1.08,404497,468786928.0,9.91,14.55,24.73,10.8,11862543528,3301808400,4.13,20200907
14,2021-10-20,sh600396,600396,金山股份,2.75,2.75,2.45,2.46,10.0,0.25,928279,251088442.0,12.0,6.3,-6.42,2.5,4049943747,4049943747,2.24,20010328
15,2021-10-20,sh600071,600071,凤凰光学,39.93,39.93,38.76,39.93,10.0,3.63,571461,2273794128.0,3.22,24.06,565.64,36.3,11243245388,9482275168,21.63,19970528
16,2021-10-20,sz002722,002722,金轮股份,16.39,16.39,14.85,14.92,10.0,1.49,100962,161118392.0,10.34,5.75,17.87,14.9,2876072914,2875806167,1.5,20140128
17,2021-10-20,sz002706,002706,良信股份,16.06,16.06,14.81,15.15,10.0,1.46,574497,911530416.0,8.56,7.34,40.23,14.6,16367125867,12572135662,8.25,20140121
18,2021-10-20,sz002192,002192,融捷股份,132.88,132.88,119.19,119.98,10.0,12.08,90271,1160943776.0,11.33,3.48,1360.77,120.8,34502983375,34431895897,59.29,20071205
19,2021-10-20,sz002177,002177,御银股份,5.72,5.72,5.28,5.32,10.0,0.52,242728,137586129.0,8.46,3.19,-93.29,5.2,4354014202,4354014202,2.6,20071101
0,2021-10-20,sz002073,002073,软控股份,7.48,7.48,6.7,6.71,10.0,0.68,1048471,739011568.0,11.47,11.23,64.25,6.8,6986220322,6985811914,1.61,20061018
1,2021-10-20,sz000155,000155,川能动力,30.15,30.15,27.01,27.41,10.0,2.74,375994,1098029760.0,11.46,2.96,85.28,27.41,38290500000,38290500000,10.18,20000926
2,2021-10-20,sz003040,003040,楚天龙,25.31,25.31,23.6,23.6,10.0,2.3,52418,131997427.0,7.43,6.69,236.73,23.01,11671351451,1984129741,8.69,20210322
3,2021-10-20,sz000993,000993,闽东电力,19.15,19.15,17.54,17.54,9.99,1.74,1155391,2121122768.0,9.25,26.27,65.87,17.41,8769770363,8421166004,4.43,20000731
4,2021-10-20,sz002531,002531,天顺风能,18.93,18.93,16.87,17.35,9.99,1.72,671187,1228889248.0,11.97,3.79,21.36,17.21,34121496544,33487293291,4.72,20101231
5,2021-10-20,sz003038,003038,鑫铂股份,54.37,54.37,48.61,49.99,9.99,4.94,27379,143720311.0,11.65,10.29,52.18,49.43,5787009050,1446785700,6.5,20210210
6,2021-10-20,sh603982,603982,泉峰汽车,26.2,26.2,23.64,23.99,9.99,2.38,111785,283416096.0,10.75,13.68,33.67,23.82,5277091340,2141146268,3.24,20190522
7,2021-10-20,sh600821,600821,金开新能,10.79,10.79,9.62,10.09,9.99,0.98,712883,742535584.0,11.93,7.38,37.86,9.81,16577286667,10420088469,3.53,19940128
8,2021-10-20,sh600861,600861,北京城乡,24.78,24.78,24.78,24.78,9.99,2.25,5320,13183158.0,0.0,0.17,-200.95,22.53,7850426636,7850426636,3.5,19940520
9,2021-10-20,sz000829,000829,天音控股,20.39,20.39,18.82,18.91,9.98,1.85,514353,1009731824.0,8.47,5.02,120.18,18.54,20901797931,20874569349,8.35,19971202
10,2021-10-20,sh600021,600021,上海电力,10.81,10.81,9.94,9.95,9.97,0.98,1231600,1280179536.0,8.85,4.71,20.05,9.83,28291544970,28291544970,1.68,20031029
11,2021-10-20,sz000153,000153,丰原药业,10.93,10.93,9.73,9.89,9.96,0.99,158225,163586531.0,12.07,5.07,26.83,9.94,3411703644,3409911124,2.31,20000920
12,2021-10-20,sz000531,000531,穗恒运Ａ,8.17,8.17,7.45,7.5,9.96,0.74,198731,159212405.0,9.69,2.9,12.76,7.43,5597126639,5597126639,1.09,19940106
13,2021-10-20,sh600995,600995,文山电力,10.6,10.6,10.6,10.6,9.96,0.96,21179,22449613.0,0.0,0.44,20.67,9.64,5072379840,5072379840,2.26,20040615
14,2021-10-20,sz002316,002316,亚联发展,4.2,4.2,3.84,3.87,9.95,0.38,83768,34830326.0,9.42,2.85,-21.69,3.82,1651104000,1232337301,8.32,20091209
15,2021-10-20,sz000539,000539,粤电力Ａ,4.76,4.76,4.44,4.52,9.93,0.43,882119,413970832.0,7.39,3.45,114.61,4.33,24991351773,12156614347,0.93,19931126
16,2021-10-20,sh601991,601991,大唐发电,3.1,3.1,2.84,2.87,9.93,0.28,2166984,654410864.0,9.22,1.75,17.53,2.82,57370802562,38427876229,1.46,20061220
17,2021-10-20,sh600277,600277,亿利洁能,4.43,4.43,4.0,4.14,9.93,0.4,2734844,1154108224.0,10.67,7.68,16.89,4.03,15773556319,15773556319,0.98,20000725
18,2021-10-20,sh600110,600110,诺德股份,23.05,23.07,20.8,20.97,9.92,2.08,813055,1852624560.0,10.82,6.14,79.92,20.97,32207041576,30499337217,8.91,19971007
19,2021-10-20,sz002135,002135,东南网架,10.74,10.76,9.6,9.78,9.82,0.96,813273,858437984.0,11.86,8.45,15.42,9.78,11109479628,10339954139,2.36,20070530
0,2021-10-20,sh688310,688310,迈得医疗,48.69,49.5,45.1,45.22,9.79,4.34,16477,78627180.0,9.92,4.44,85.81,44.35,4070484000,1805936445,5.66,20191203
1,2021-10-20,sz300497,300497,富祥药业,20.4,21.16,18.65,18.67,9.32,1.74,559974,1127991744.0,13.45,12.57,36.82,18.66,11220098614,9088519913,3.68,20151222
2,2021-10-20,sz300405,300405,科隆股份,11.39,12.23,10.15,10.41,9.31,0.97,247857,279856128.0,19.96,16.4,152.24,10.42,2533923687,1721327395,3.32,20141030
3,2021-10-20,sh600312,600312,平高电气,9.28,9.34,8.22,8.33,9.31,0.79,974923,880992176.0,13.19,7.18,90.45,8.49,12592229748,12592229748,1.38,20010221
4,2021-10-20,sh688733,688733,壹石通,73.28,73.85,65.39,66.0,9.29,6.23,32344,228551421.0,12.62,8.39,156.34,67.05,13349002835,2824667881,11.53,20210817
5,2021-10-20,sz300472,300472,新元科技,24.53,26.9,21.88,23.43,9.17,2.06,562846,1358791264.0,22.34,24.57,91.5,22.47,6540216098,5619098139,5.46,20150611
6,2021-10-20,sz301017,301017,漱玉平民,28.95,31.63,26.0,26.0,9.12,2.42,242371,685863984.0,21.22,70.75,67.48,26.53,11734593000,991687837,5.43,20210705
7,2021-10-20,sz002176,002176,江特电机,23.79,24.01,21.88,21.88,8.98,1.96,2729852,6423649024.0,9.76,16.01,122.06,21.83,40593485572,40575594826,22.34,20071012
8,2021-10-20,sz300693,300693,盛弘股份,45.8,46.86,40.72,40.72,8.71,3.67,287362,1256367792.0,14.57,20.43,93.91,42.13,9401617579,6443500324,11.99,20170822
9,2021-10-20,sz300402,300402,宝色股份,28.07,29.17,25.08,25.43,8.67,2.24,276436,752946032.0,15.83,13.68,123.45,25.83,5670140000,5670140000,9.39,20141010
10,2021-10-20,sh600767,600767,运盛医疗,8.0,8.11,7.27,7.37,8.55,0.63,187910,147512043.0,11.4,5.51,861.26,7.37,2728081456,2727281456,12.08,19961115
11,2021-10-20,sh688063,688063,派能科技,214.82,219.77,197.13,198.77,8.45,16.73,26811,565717264.0,11.43,6.98,107.26,198.09,33263702579,8256706376,11.87,20201230
12,2021-10-20,sz300772,300772,运达股份,54.24,57.0,48.81,49.2,8.24,4.13,197318,1044885632.0,16.34,10.27,72.06,50.11,18386826875,10416494819,10.35,20190426
13,2021-10-20,sz300751,300751,迈为股份,728.18,736.99,664.75,669.0,8.14,54.83,20425,1452832640.0,10.73,3.89,148.93,673.35,75076599547,38209179653,29.37,20181109
14,2021-10-20,sh600101,600101,明星电力,6.93,7.02,6.31,6.35,8.11,0.52,413618,279442528.0,11.08,9.81,23.65,6.41,2920528403,2920528403,1.18,19970627
15,2021-10-20,sh600732,600732,爱旭股份,17.78,18.1,16.5,16.68,8.09,1.33,650458,1142868192.0,9.73,9.96,-761.97,16.45,36205932945,11607211378,6.99,19960816
16,2021-10-20,sz002326,002326,永太科技,69.3,70.57,63.6,64.45,8.03,5.15,658233,4526769920.0,10.87,9.77,121.35,64.15,60746044244,46711697848,16.8,20091222
17,2021-10-20,sz300354,300354,东华测试,35.62,36.5,32.79,32.99,7.97,2.63,52658,184969269.0,11.25,6.7,93.41,32.99,4926965560,2799132943,10.9,20120920
18,2021-10-20,sh600098,600098,广州发展,7.89,8.04,7.51,7.6,7.93,0.58,394653,309746992.0,7.25,1.46,16.2,7.31,21509690843,21294609553,1.21,19970718
19,2021-10-20,sz300536,300536,农尚环境,19.97,21.15,18.37,18.8,7.89,1.46,87096,172380592.0,15.02,3.66,879.03,18.51,5856964016,4745852188,9.58,20160920
0,2021-10-20,sz300490,300490,华自科技,23.41,23.58,21.34,21.5,7.88,1.71,358423,809873984.0,10.32,12.83,146.7,21.7,6694816076,6540002352,3.79,20151231
1,2021-10-20,sh603871,603871,嘉友国际,17.96,17.98,16.49,16.66,7.67,1.28,31171,54072718.0,8.93,1.09,16.34,16.68,5125508494,5125508494,2.57,20180206
2,2021-10-20,sz002168,002168,惠程科技,3.81,3.89,3.67,3.68,7.63,0.27,361204,138957055.0,6.21,4.56,-20.54,3.54,3055351654,3021090229,4.04,20070919
3,2021-10-20,sz000625,000625,长安汽车,19.49,19.8,17.98,18.02,7.62,1.38,2330983,4440328960.0,10.05,3.98,42.92,18.11,148424695657,114007806271,2.74,19970610
4,2021-10-20,sh600238,600238,海南椰岛,20.4,20.87,18.91,19.26,7.54,1.43,610870,1212656336.0,10.33,13.73,288.33,18.97,9143280000,9078032232,16.01,20000120
5,2021-10-20,sh688316,688316,青云科技-U,60.65,61.89,58.1,59.0,7.52,4.24,8777,52396246.0,6.72,7.7,-9.8,56.41,2878580914,691410000,3.94,20210316
6,2021-10-20,sh603733,603733,仙鹤股份,35.56,35.9,33.32,33.32,7.5,2.48,52185,182492564.0,7.8,0.74,20.62,33.08,25104373779,25104373779,4.37,20180420
7,2021-10-20,sz000056,000056,皇庭国际,3.77,3.85,3.52,3.57,7.41,0.26,391676,146136757.0,9.4,4.33,-95.86,3.51,4427973274,3407057512,0.94,19960708
8,2021-10-20,sz300474,300474,景嘉微,121.41,123.58,113.5,113.98,7.35,8.31,51257,615922544.0,8.91,3.22,145.35,113.1,36573277899,19346511219,13.97,20160331
9,2021-10-20,sz002930,002930,宏川智慧,22.68,23.09,21.01,21.18,7.34,1.55,119533,266565648.0,9.84,2.84,35.24,21.13,10129794678,9562328219,4.99,20180328
10,2021-10-20,sz300821,300821,东岳硅材,25.37,25.49,22.62,23.01,7.23,1.71,626207,1522904000.0,12.13,15.02,29.35,23.66,30444000000,10579290000,7.08,20200312
11,2021-10-20,sh688101,688101,三达膜,18.97,19.32,17.7,17.7,7.18,1.27,67350,125788728.0,9.15,3.75,23.69,17.7,6333703600,3406076400,1.88,20191115
12,2021-10-20,sz002895,002895,川恒股份,39.0,39.88,34.5,34.8,7.14,2.6,185361,697955856.0,14.78,3.83,91.0,36.4,19048497000,18868980000,6.24,20170825
13,2021-10-20,sh603606,603606,东方电缆,38.0,38.59,34.86,34.97,7.13,2.53,308983,1157324000.0,10.52,4.72,19.51,35.47,24856255316,24856255316,7.03,20141015
14,2021-10-20,sz000600,000600,建投能源,4.86,4.99,4.56,4.57,7.05,0.32,481831,231047279.0,9.47,4.42,30.92,4.54,8707304187,5297614452,0.73,19960606
15,2021-10-20,sh603787,603787,新日股份,20.8,21.09,19.47,19.69,7.0,1.36,65017,134067002.0,8.33,3.19,173.98,19.44,4243200000,4243200000,4.24,20170427
16,2021-10-20,sz300320,300320,海达股份,9.51,9.63,8.69,8.78,6.97,0.62,388948,357709920.0,10.57,7.88,26.69,8.89,5717737156,4696353960,2.95,20120601
17,2021-10-20,sz300443,300443,金雷股份,59.02,59.66,54.61,54.98,6.92,3.82,150830,873673296.0,9.15,8.25,28.41,55.2,15448690626,10787253194,5.11,20150422
18,2021-10-20,sh688356,688356,键凯科技,271.45,274.39,248.78,252.47,6.87,17.45,7844,207652781.0,10.08,2.23,100.99,254.0,16287000000,9565231047,17.66,20200826
19,2021-10-20,sz300830,300830,金现代,14.59,14.92,13.02,13.65,6.73,0.92,567174,797223408.0,13.9,29.41,187.04,13.67,6275523750,2813833236,5.62,20200506
0,2021-10-20,sz000408,000408,藏格控股,32.27,33.26,30.01,30.39,6.71,2.03,508690,1650367472.0,10.75,10.74,58.48,30.24,64339265175,15279930838,7.31,19960628
1,2021-10-20,sz002900,002900,哈三联,24.75,25.52,22.58,23.09,6.68,1.55,241587,582087424.0,12.67,14.17,6.68,23.2,7835851238,4219217269,3.35,20170922
2,2021-10-20,sz301018,301018,申菱环境,27.63,30.13,27.56,29.01,6.68,1.73,327472,951876992.0,9.92,63.94,51.67,25.9,6631476300,1415044837,3.64,20210707
3,2021-10-20,sz002747,002747,埃斯顿,28.8,29.5,27.05,27.35,6.67,1.8,389807,1115783312.0,9.07,5.26,198.89,27.0,25016785142,21326301101,9.82,20150320
4,2021-10-20,sz002080,002080,中材科技,36.45,37.53,33.16,33.6,6.64,2.27,683516,2458800096.0,12.79,4.07,17.33,34.18,61167604637,61167604637,4.5,20061120
5,2021-10-20,sz300204,300204,舒泰神,11.89,11.93,11.3,11.36,6.64,0.74,76379,89148173.0,5.65,1.64,-33.74,11.15,5660050728,5539208556,3.92,20110415
6,2021-10-20,sh603630,603630,拉芳家化,21.32,21.55,19.65,20.0,6.6,1.32,72345,150454285.0,9.5,3.21,45.86,20.0,4832838920,4808342240,2.59,20170313
7,2021-10-20,sh603938,603938,三孚股份,55.23,56.77,50.45,51.02,6.56,3.4,94848,509416112.0,12.19,4.86,36.46,51.83,10781811713,10781811713,7.9,20170628
8,2021-10-20,sz002297,002297,博云新材,10.09,10.1,9.38,9.45,6.55,0.62,313727,309469408.0,7.6,6.66,246.71,9.47,5782627624,4755568804,2.85,20090929
9,2021-10-20,sh603987,603987,康德莱,21.98,22.69,21.09,21.15,6.54,1.35,201937,450646032.0,7.76,4.61,38.29,20.63,9705686620,9626448720,5.2,20161121
10,2021-10-20,sh688196,688196,卓越新能,53.8,55.43,50.01,50.97,6.51,3.29,16364,87214751.0,10.73,5.68,30.36,50.51,6456000000,1549440000,2.89,20191121
11,2021-10-20,sz300582,300582,英飞特,27.87,28.1,26.1,26.3,6.5,1.7,163534,448307328.0,7.64,7.94,38.12,26.17,8265775986,5737121075,6.38,20161228
12,2021-10-20,sz300814,300814,中富电路,25.89,26.8,23.81,23.81,6.37,1.55,95292,247082439.0,12.28,22.85,52.23,24.34,4551358440,1079475757,4.53,20210812
13,2021-10-20,sz300598,300598,诚迈科技,75.8,77.0,65.0,68.0,6.28,4.48,204777,1467589040.0,16.83,12.81,-592.73,71.32,12116688290,12115358076,10.84,20170120
14,2021-10-20,sz300853,300853,申昊科技,38.8,39.08,36.25,36.7,6.24,2.28,31844,121006605.0,7.75,3.43,67.91,36.52,5700899520,3598114896,4.89,20200724
15,2021-10-20,sh603330,603330,上海天洋,17.72,17.94,16.62,16.7,6.24,1.04,67058,117017546.0,7.91,2.82,36.77,16.68,4212624755,4212624755,3.96,20170213
16,2021-10-20,sh688599,688599,天合光能,67.3,70.61,63.8,63.8,6.17,3.91,266569,1811394992.0,10.74,2.19,98.6,63.39,139178175038,81785413287,9.0,20200610
17,2021-10-20,sh600089,600089,特变电工,24.49,25.08,22.4,22.6,6.16,1.42,1946053,4688945408.0,11.62,5.14,14.92,23.07,92721685784,92721685784,2.62,19970618
18,2021-10-20,sz002484,002484,江海股份,22.06,22.5,20.0,20.54,6.11,1.27,308202,665397488.0,12.03,3.98,44.58,20.79,18199955340,17087872356,4.53,20100929
19,2021-10-20,sz300386,300386,飞天诚信,13.73,14.95,13.14,13.2,6.11,0.79,116744,163433985.0,13.99,4.82,-110.45,12.94,5739744120,3325486321,3.12,20140626
0,2021-10-20,sh600765,600765,中航重机,36.07,37.0,33.57,34.24,6.09,2.07,236306,848767504.0,10.09,2.76,70.23,34.0,37932605601,30926497318,4.3,19961106
1,2021-10-20,sh603809,603809,豪能股份,17.45,17.6,16.36,16.47,6.08,1.0,44223,75661836.0,7.54,1.49,20.46,16.45,5285386526,5178749576,2.9,20171128
2,2021-10-20,sz002411,002411,延安必康,14.85,15.34,13.82,13.82,6.07,0.85,1035163,1518154448.0,10.86,6.76,37.48,14.0,22754416049,22754416049,2.57,20100525
3,2021-10-20,sz002039,002039,黔源电力,22.35,22.54,20.82,21.09,6.02,1.27,72947,159386812.0,8.16,2.39,30.18,21.08,6825660096,6825584687,2.14,20050303
4,2021-10-20,sh603090,603090,宏盛股份,18.0,18.17,16.82,16.9,6.01,1.02,30815,54611871.0,7.95,3.08,116.34,16.98,1800000000,1800000000,3.56,20160831
5,2021-10-20,sz002487,002487,大金重工,30.0,30.99,27.38,28.5,5.97,1.69,346207,1026840624.0,12.75,6.34,40.52,28.31,16669920000,16369433190,6.38,20101015
6,2021-10-20,sh688186,688186,广大特材,49.51,50.5,45.1,46.32,5.95,2.78,52727,254797634.0,11.56,5.32,35.39,46.73,10607022400,4904460600,3.42,20200211
7,2021-10-20,sh600886,600886,国投电力,11.25,11.45,10.52,10.7,5.93,0.63,634948,704778960.0,8.76,0.91,16.77,10.62,78366075154,78366075154,1.96,19960118
8,2021-10-20,sz002518,002518,科士达,30.78,30.82,28.75,29.07,5.92,1.72,360041,1077919952.0,7.12,6.37,50.12,29.06,17927669227,17401682735,6.25,20101207
9,2021-10-20,sh688303,688303,大全能源,74.46,76.34,70.79,70.98,5.92,4.16,163481,1207822832.0,7.89,8.23,33.17,70.3,143335500000,14782371946,11.11,20210722
10,2021-10-20,sh603716,603716,塞力医疗,12.79,13.06,12.13,12.2,5.88,0.71,49783,63350697.0,7.7,2.47,401.8,12.08,2622192920,2574925583,1.74,20161031
11,2021-10-20,sz002741,002741,光华科技,22.1,22.4,20.9,21.13,5.84,1.22,84597,184402560.0,7.18,2.5,144.65,20.88,8693272420,7472235928,6.76,20150216
12,2021-10-20,sz002009,002009,天奇股份,20.86,21.18,19.38,20.01,5.83,1.15,384893,789135136.0,9.13,10.4,49.64,19.71,7729661193,7717027856,3.89,20040629
13,2021-10-20,sh688707,688707,振华新材-U,46.7,47.44,43.52,44.15,5.78,2.55,122623,563289760.0,8.88,16.68,68.47,44.15,20685055627,3432851854,7.76,20210914
14,2021-10-20,sz002897,002897,意华股份,41.77,43.1,39.8,41.97,5.77,2.28,103833,431007776.0,8.36,6.58,53.23,39.49,7128969440,6590816581,5.2,20170907
15,2021-10-20,sz300256,300256,*ST星星,3.31,3.35,3.1,3.1,5.75,0.18,553475,177796798.0,7.99,5.78,-1.18,3.13,3170769471,3170378480,-0.89,20110819
16,2021-10-20,sh603187,603187,海容冷链,41.9,42.0,39.35,39.51,5.7,2.26,12236,50246873.0,6.69,0.66,31.38,39.64,10240689041,7768143476,4.34,20181129
17,2021-10-20,sh600812,600812,华北制药,8.91,8.99,8.43,8.43,5.69,0.48,243216,214606774.0,6.64,1.49,7605.16,8.43,15287157597,14530470135,2.52,19940114
18,2021-10-20,sh603997,603997,继峰股份,10.78,10.82,10.05,10.26,5.69,0.58,313666,333311808.0,7.55,3.65,31.36,10.2,11843573374,9274635190,2.64,20150302
19,2021-10-20,sh600644,600644,乐山电力,7.25,7.33,6.74,6.81,5.69,0.39,346105,245742133.0,8.6,6.43,16.99,6.86,3903404778,3903404778,2.21,19930426
0,2021-10-20,sz002407,002407,多氟多,59.0,60.88,54.55,54.77,5.68,3.17,798383,4667162368.0,11.34,13.04,45.97,55.83,45199167751,36134061598,9.95,20100518
1,2021-10-20,sz002812,002812,恩捷股份,308.95,313.73,290.61,292.5,5.62,16.45,84221,2593463920.0,7.9,1.13,131.27,292.5,275708832464,229378747620,22.87,20160914
2,2021-10-20,sz002608,002608,江苏国信,7.15,7.26,6.74,6.8,5.61,0.38,116845,82673434.0,7.68,0.31,9.7,6.77,27013269884,27013269884,0.89,20110810
3,2021-10-20,sh600163,600163,中闽能源,8.55,8.69,7.99,8.11,5.56,0.45,1131074,948592992.0,8.64,9.8,25.8,8.1,16270617023,9868079414,4.22,19980602
4,2021-10-20,sh688777,688777,中控技术,86.88,88.01,83.85,83.89,5.55,4.57,28718,247955338.0,5.05,6.56,101.52,82.31,42926017920,3801620236,10.48,20201124
5,2021-10-20,sz300724,300724,捷佳伟创,146.85,150.42,137.05,137.2,5.52,7.68,78232,1137189136.0,9.61,3.41,55.76,139.17,51058070176,33667007807,8.62,20180810
6,2021-10-20,sz300769,300769,德方纳米,529.61,545.0,496.0,496.04,5.5,27.61,23154,1218364704.0,9.76,4.25,174.89,502.0,47255343054,28839991992,20.9,20190415
7,2021-10-20,sh601127,601127,小康股份,71.45,74.0,66.4,67.73,5.49,3.72,243511,1732891232.0,11.22,2.49,-100.96,67.73,97166347591,69747419736,12.57,20160615
8,2021-10-20,sz002006,002006,精功科技,18.86,19.28,17.2,17.62,5.48,0.98,172198,317346672.0,11.63,3.78,64.16,17.88,8584317600,8584317600,8.5,20040625
9,2021-10-20,sh605208,605208,永茂泰,22.69,23.16,21.17,21.42,5.44,1.17,40284,89855965.0,9.25,8.57,17.51,21.52,4265720000,1066430000,2.24,20210308
10,2021-10-20,sh603267,603267,鸿远电子,160.19,164.79,152.59,152.59,5.38,8.18,35079,561062240.0,8.03,2.23,40.97,152.01,37228796760,25231904308,12.73,20190515
11,2021-10-20,sz300465,300465,高伟达,10.38,11.15,10.1,10.18,5.38,0.53,215808,229628844.0,10.66,4.83,51.85,9.85,4637392228,4637392228,7.55,20150528
12,2021-10-20,sz002169,002169,智光电气,11.36,11.58,10.72,10.85,5.38,0.58,414842,467223680.0,7.98,5.43,6.22,10.78,8949317052,8673160257,2.44,20070919
