trade_date,stock_code,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
2021-10-29,sz000420,000420,吉林化纤,4.06,4.06,3.72,3.72,10.03,0.37,506926,199502144.0,9.21,2.34,4957.03,3.69,8803344459,8798897516,2.89,19960802
2021-10-29,sz002927,002927,泰永长征,13.17,13.17,11.78,11.96,10.03,1.2,157042,198173307.0,11.61,7.06,28.45,11.97,2941593252,2928458021,3.25,20180223
2021-10-29,sz002091,002091,江苏国泰,13.17,13.17,12.27,12.3,10.03,1.2,440544,571445888.0,7.52,2.91,20.47,11.97,20591776996,19926427595,2.15,20061208
2021-10-29,sh600360,600360,华微电子,9.0,9.0,8.43,8.45,10.02,0.82,719208,640154592.0,6.97,7.49,105.2,8.18,8642657736,8642657736,2.73,20010316
2021-10-29,sz000829,000829,天音控股,23.82,23.82,20.68,21.7,10.02,2.17,652954,1484008640.0,14.5,6.38,167.5,21.65,24417892433,24386083467,9.69,19971202
2021-10-29,sz002297,002297,博云新材,10.32,10.32,9.31,9.48,10.02,0.94,419733,419180720.0,10.77,8.91,292.73,9.38,5914441732,4863971264,2.91,20090929
2021-10-29,sh603063,603063,禾望电气,26.9,26.9,23.88,24.0,10.02,2.45,236937,609784992.0,12.35,5.47,49.72,24.45,11739318710,11658780110,3.91,20170728
2021-10-29,sh603399,603399,吉翔股份,5.82,5.82,5.29,5.29,10.02,0.53,194550,109914038.0,10.02,3.83,51.74,5.29,2959607637,2956854777,1.55,20120824
2021-10-29,sh605286,605286,同力日升,30.75,30.75,28.5,28.5,10.02,2.8,125981,377504896.0,8.05,30.0,33.48,27.95,5166000000,1291500000,3.59,20210322
2021-10-29,sh600784,600784,鲁银投资,6.15,6.15,5.6,5.6,10.02,0.56,172588,103205951.0,9.84,3.04,19.07,5.59,3494293753,3494293753,1.94,19961225
2021-10-29,sh603886,603886,元祖股份,19.99,19.99,17.93,17.93,10.02,1.82,91895,176639233.0,11.34,3.83,10.83,18.17,4797600000,4797600000,3.02,20161228
2021-10-29,sh600696,600696,岩石股份,28.45,28.45,27.2,28.0,10.02,2.59,39491,110854664.0,4.83,1.18,86.45,25.86,9515655312,9515655312,19.02,19931206
2021-10-29,sz001219,001219,青岛食品,35.92,35.92,29.39,29.39,10.02,3.27,145067,477510224.0,20.0,65.35,43.97,32.65,3187900000,797424000,6.55,20211021
2021-10-29,sz002057,002057,中钢天源,7.8,7.8,7.08,7.09,10.01,0.71,966799,730787136.0,10.16,12.96,28.28,7.09,5820264653,5819948558,2.03,20060802
2021-10-29,sz002760,002760,凤形股份,23.51,23.51,21.3,21.3,10.01,2.14,47724,108365922.0,10.34,5.42,28.33,21.37,2538814478,2068431664,2.83,20150611
2021-10-29,sz002612,002612,朗姿股份,39.55,39.55,35.33,35.4,10.01,3.6,389807,1476555264.0,11.74,15.47,83.06,35.95,17498714581,9964137103,5.78,20110830
2021-10-29,sh603283,603283,赛腾股份,25.93,25.93,23.6,23.99,10.01,2.36,76825,192531868.0,9.89,4.29,22.69,23.57,4717473371,4638234143,3.56,20171225
2021-10-29,sh603088,603088,宁波精达,9.56,9.56,8.75,8.78,10.01,0.87,216663,204624227.0,9.32,7.05,35.95,8.69,2938055680,2938055680,5.65,20141111
2021-10-29,sh600995,600995,文山电力,20.66,20.66,20.31,20.66,10.01,1.88,1162352,2401070160.0,1.86,24.29,48.51,18.78,9886355424,9886355424,4.35,20040615
2021-10-29,sz002882,002882,金龙羽,12.2,12.2,11.02,11.34,10.01,1.11,319165,366658448.0,10.64,7.4,23.04,11.09,5281380000,5259877500,2.65,20170717
2021-10-29,sz002805,002805,丰元股份,37.15,37.15,32.91,34.3,10.01,3.38,165086,588209488.0,12.56,16.98,128.13,33.77,6610181416,3611339426,6.43,20160707
2021-10-29,sh603755,603755,日辰股份,43.53,43.53,39.57,40.65,10.01,3.96,15829,68266409.0,10.01,4.63,56.88,39.57,4292653534,1488727045,6.75,20190828
2021-10-29,sh600201,600201,生物股份,15.94,15.94,14.73,14.86,10.01,1.45,425182,671258784.0,8.35,3.8,32.16,14.49,17951663722,17852182182,3.39,19990115
2021-10-29,sh603348,603348,文灿股份,34.52,34.52,32.5,32.5,10.01,3.14,22420,76482223.0,6.44,0.87,98.62,31.38,9050026967,8886402167,3.45,20180426
2021-10-29,sh600753,600753,东方银星,17.59,17.59,15.43,15.62,10.01,1.6,175346,287780832.0,13.51,8.15,767.81,15.99,4051103208,3782553600,12.55,19960927
2021-10-29,sz002824,002824,和胜股份,41.78,41.78,37.2,38.75,10.01,3.8,99905,398431232.0,12.06,8.79,45.92,37.98,7718636491,4747366309,7.82,20170112
2021-10-29,sz002529,002529,海源复材,28.7,28.7,25.94,26.97,10.0,2.61,175935,477946752.0,10.58,6.77,-111.89,26.09,7462000000,7462000000,8.87,20101224
2021-10-29,sz002837,002837,英维克,44.1,44.1,39.26,40.42,10.0,4.01,173781,730012880.0,12.07,6.84,73.03,40.09,14743331366,11205736177,8.18,20161229
2021-10-29,sh600132,600132,重庆啤酒,150.45,150.45,150.45,150.45,10.0,13.68,15387,231500875.0,0.0,0.32,52.32,136.77,72813466739,72813466739,44.64,19971030
2021-10-29,sh605117,605117,德业股份,328.46,328.46,295.02,300.2,10.0,29.86,38657,1234556240.0,11.2,9.06,104.94,298.6,56057282820,14014402820,22.77,20210420
2021-10-29,sh603396,603396,金辰股份,141.9,141.9,129.76,130.93,10.0,12.9,36875,500239248.0,9.41,3.49,157.26,129.0,16460383256,15010087495,11.63,20171018
2021-10-29,sh603305,603305,旭升股份,43.01,43.01,39.47,39.47,10.0,3.91,106399,443012048.0,9.05,2.38,43.46,39.1,19227125111,19227125111,5.49,20170710
2021-10-29,sh603258,603258,电魂网络,23.65,23.65,21.31,21.34,10.0,2.15,32946,76024930.0,10.88,1.36,15.34,21.5,5834996585,5724735555,2.45,20161026
2021-10-29,sh603076,603076,乐惠国际,34.21,34.21,30.79,31.08,10.0,3.11,22992,75577685.0,11.0,1.9,46.27,31.1,4129192978,4129192978,3.17,20171113
2021-10-29,sh600600,600600,青岛啤酒,104.28,104.28,94.8,94.8,10.0,9.48,192961,1974119216.0,10.0,2.77,29.55,94.8,142287640183,72569871981,6.08,19930827
2021-10-29,sh600556,600556,天下秀,10.56,10.56,9.44,9.59,10.0,0.96,749833,765047152.0,11.67,15.75,56.14,9.6,19089815100,5027415180,5.41,20010807
2021-10-29,sh600277,600277,亿利洁能,4.95,4.95,4.55,4.64,10.0,0.45,3455862,1672533152.0,8.89,9.71,21.05,4.5,17625079860,17625079860,1.1,20000725
2021-10-29,sz002801,002801,微光股份,17.6,17.6,16.38,16.55,10.0,1.6,45609,78596191.0,7.63,4.02,17.93,16.0,4041523200,1995502080,3.12,20160622
2021-10-29,sz002487,002487,大金重工,37.62,37.62,33.1,35.0,10.0,3.42,345752,1236383616.0,13.22,6.34,36.25,34.2,20904079680,20527269220,7.33,20101015
2021-10-29,sz002411,002411,延安必康,15.51,15.51,14.71,14.71,10.0,1.41,982296,1509006464.0,5.67,6.41,29.25,14.1,23765723429,23765723429,2.59,20100525
2021-10-29,sz002597,002597,金禾实业,48.08,48.08,44.15,44.4,10.0,4.37,244740,1149387936.0,8.99,4.37,28.35,43.71,26968534722,26899926149,5.19,20110707
2021-10-29,sz002312,002312,川发龙蟒,18.06,18.06,16.45,16.68,9.99,1.64,1072605,1865666224.0,9.81,8.1,26.72,16.42,31843325034,23918218351,4.89,20091203
2021-10-29,sz002815,002815,崇达技术,13.79,13.79,12.56,12.57,9.97,1.25,544101,729024016.0,9.81,12.66,19.77,12.54,12075056308,5925508530,2.81,20161012
2021-10-29,sz002283,002283,天润工业,9.93,9.93,9.01,9.03,9.97,0.9,767477,738720848.0,10.19,7.74,19.06,9.03,11279825395,9851045339,2.08,20090821
2021-10-29,sh600822,600822,上海物贸,8.61,8.61,7.83,7.83,9.96,0.78,83121,70653810.0,9.96,2.1,21.76,7.83,4270326790,3410833488,4.56,19940204
2021-10-29,sz002910,002910,庄园牧场,10.93,10.93,9.94,10.0,9.96,0.99,109146,116587734.0,9.96,6.38,59.01,9.94,2539924680,1869707114,1.58,20171031
2021-10-29,sh603488,603488,展鹏科技,8.17,8.17,8.15,8.15,9.96,0.74,67409,55063919.0,0.27,2.31,33.28,7.43,2385561895,2385561895,2.57,20170516
2021-10-29,sz002425,002425,凯撒文化,7.07,7.07,6.43,6.46,9.95,0.64,791750,547815600.0,9.95,8.28,20.96,6.43,6763622017,6758820299,1.29,20100608
2021-10-29,sh603006,603006,联明股份,9.17,9.17,8.55,8.76,9.95,0.83,51517,46338424.0,7.43,2.7,15.92,8.34,2331511473,1752186966,1.72,20140630
2021-10-29,sz002459,002459,晶澳科技,91.25,91.3,77.0,83.81,9.94,8.25,249150,2096635072.0,17.23,3.9,83.35,83.0,145851936838,58234724898,9.65,20100810
2021-10-29,sz000558,000558,莱茵体育,3.65,3.65,3.37,3.38,9.94,0.33,490915,174000229.0,8.43,3.81,-53.35,3.32,4705667414,4702718134,4.08,19940509
2021-10-29,sh601218,601218,吉鑫科技,5.32,5.32,4.52,4.7,9.92,0.48,1208453,608112544.0,16.53,12.36,29.51,4.84,5199555200,5199555200,1.95,20110506
2021-10-29,sz300034,300034,钢研高纳,41.74,42.5,37.8,38.23,9.87,3.75,140833,570021952.0,12.37,3.25,60.08,37.99,20288506328,18108221268,7.32,20091225
2021-10-29,sh600742,600742,一汽富维,10.49,10.51,9.57,9.57,9.84,0.94,420188,423795088.0,9.84,6.28,10.14,9.55,7019078954,7019078954,1.06,19960826
2021-10-29,sz300148,300148,天舟文化,3.63,3.73,3.24,3.27,9.67,0.32,729101,258867459.0,14.8,9.57,59.38,3.31,3064951815,2765846070,1.28,20101215
2021-10-29,sh601012,601012,隆基股份,97.69,97.88,87.31,89.3,9.62,8.57,2243625,20935018496.0,11.86,4.15,52.49,89.12,528791350045,528779641507,11.49,20120411
2021-10-29,sh601677,601677,明泰铝业,32.88,33.0,30.3,30.3,9.6,2.88,239355,773886688.0,9.0,3.51,12.01,30.0,22442903573,22438099805,2.23,20110919
2021-10-29,sh688667,688667,菱电电控,127.0,127.58,115.0,116.01,9.48,11.0,9719,119907761.0,10.84,7.86,40.62,116.0,6553200000,1570943899,4.79,20210312
2021-10-29,sz300204,300204,舒泰神,13.78,14.0,12.2,12.5,9.45,1.19,221545,294985040.0,14.3,4.76,-39.1,12.59,6559756016,6419705122,4.54,20110415
2021-10-29,sz002268,002268,卫 士 通,52.28,52.56,46.77,47.84,9.42,4.5,334314,1690326528.0,12.12,3.99,3502.25,47.78,44244281845,43763884375,9.22,20080811
2021-10-29,sh688133,688133,泰坦科技,205.5,206.8,187.82,189.8,9.41,17.68,8726,174964682.0,10.11,5.37,136.27,187.82,15669161280,3340731711,10.36,20201030
2021-10-29,sz301069,301069,凯盛新材,44.46,46.0,40.4,40.49,9.35,3.8,130543,571597840.0,13.77,23.17,99.01,40.66,18701654400,2504638628,15.29,20210927
2021-10-29,sh688157,688157,松井股份,90.33,91.6,82.0,82.0,9.25,7.65,3917,34642666.0,11.61,1.12,75.09,82.68,7190268000,3149102526,6.23,20200609
2021-10-29,sh603596,603596,伯特利,60.45,60.5,54.9,55.53,9.14,5.06,35616,206410790.0,10.11,0.88,50.23,55.39,24690560700,24580541700,7.8,20180427
2021-10-29,sz300351,300351,永贵电器,8.9,9.22,8.22,8.27,9.07,0.74,67624,59276505.0,12.25,2.67,28.42,8.16,3414412527,2253609068,1.65,20120920
2021-10-29,sh600315,600315,上海家化,47.93,48.34,43.75,43.75,9.06,3.98,109112,513646304.0,10.44,1.63,58.11,43.95,32574879716,32172938736,4.81,20010315
2021-10-29,sh688596,688596,正帆科技,24.25,24.3,22.28,22.47,9.04,2.01,40241,94724852.0,9.08,2.32,43.41,22.24,6220125000,4202501599,3.58,20200820
2021-10-29,sh688012,688012,中微公司,156.2,157.69,144.66,145.0,8.87,12.73,98534,1513984896.0,9.08,3.96,133.23,143.47,96257387776,38835021159,7.19,20190722
2021-10-29,sz300158,300158,振东制药,6.67,6.77,6.1,6.15,8.81,0.54,366972,239607036.0,10.93,3.62,15.91,6.13,6853389382,6763786657,1.18,20110107
2021-10-29,sh688599,688599,天合光能,78.3,79.54,66.0,72.0,8.75,6.3,296136,2133930416.0,18.81,2.44,105.02,72.0,161926465163,95153014270,10.09,20200610
2021-10-29,sh600330,600330,天通股份,13.55,13.72,11.99,12.5,8.66,1.08,1195811,1565260304.0,13.87,12.0,29.27,12.47,13503465642,13503465642,2.72,20010118
2021-10-29,sh688019,688019,安集科技,236.98,241.44,206.61,214.99,8.62,18.8,17524,402142512.0,15.96,5.72,97.48,218.18,12612213048,7265866519,10.81,20190722
2021-10-29,sh688239,688239,航宇科技,58.0,58.67,52.01,53.5,8.61,4.6,33155,185462845.0,12.47,11.65,66.99,53.4,8120000000,1650998768,8.18,20210705
2021-10-29,sh688508,688508,芯朋微,121.8,128.5,113.0,113.82,8.56,9.6,36644,448587104.0,13.81,5.44,79.85,112.2,13739040000,8201890200,9.71,20200722
2021-10-29,sz002453,002453,华软科技,16.5,16.72,15.21,15.25,8.55,1.3,433089,700747776.0,9.93,7.58,177.56,15.2,15579584213,9426450000,6.81,20100720
2021-10-29,sh688777,688777,中控技术,85.63,86.37,78.02,78.02,8.54,6.74,23518,196937277.0,10.58,5.37,95.28,78.89,42308412920,3746923813,9.99,20201124
2021-10-29,sz300835,300835,龙磁科技,53.16,53.92,48.67,48.81,8.42,4.13,56179,291894656.0,10.71,13.94,27.17,49.03,3756817200,2142401160,4.06,20200525
2021-10-29,sh600597,600597,光明乳业,13.95,14.05,12.9,12.9,8.39,1.08,525477,718577968.0,8.94,4.29,28.78,12.87,17081600751,17079013026,2.77,20020828
2021-10-29,sh603198,603198,迎驾贡酒,60.84,61.46,57.8,58.91,8.39,4.71,320656,1923251872.0,6.52,4.01,37.95,56.13,48672000000,48672000000,8.78,20150528
2021-10-29,sh603599,603599,广信股份,35.36,35.59,33.05,33.98,8.33,2.72,155891,539759616.0,7.78,3.38,11.93,32.64,16429993414,16318847139,2.53,20150513
2021-10-29,sz300113,300113,顺网科技,14.08,14.3,13.11,13.21,8.31,1.08,352124,485827808.0,9.15,7.28,47.29,13.0,9775564339,6812571941,3.89,20100827
2021-10-29,sz300042,300042,朗科科技,13.02,13.29,12.13,12.24,8.23,0.99,56108,72006893.0,9.64,3.22,30.22,12.03,2609208000,2270347110,2.34,20100108
2021-10-29,sz300635,300635,中达安,16.18,16.36,14.95,15.0,8.23,1.23,17810,28330921.0,9.43,1.86,52.9,14.95,2205689960,1552070852,3.32,20170331
2021-10-29,sz300159,300159,新研股份,5.15,5.33,4.65,4.77,8.19,0.39,1381405,696487216.0,14.29,9.72,-11.23,4.76,7675355040,7315413573,7.46,20110107
2021-10-29,sz000875,000875,吉电股份,7.56,7.68,6.62,6.99,8.15,0.57,2495620,1784150192.0,15.16,10.2,23.38,6.99,21093973795,18489321651,1.97,20020926
2021-10-29,sz002189,002189,中光学,19.15,19.48,17.55,17.59,8.13,1.44,125588,240054850.0,10.9,5.64,35.53,17.71,5025078079,4263091900,3.25,20071203
2021-10-29,sz300138,300138,晨光生物,15.15,15.24,13.8,14.02,8.06,1.13,154993,226572700.0,10.27,3.63,23.32,14.02,8071525964,6475764238,2.99,20101105
2021-10-29,sz300002,300002,神州泰岳,5.65,5.78,5.16,5.18,8.03,0.42,1022992,565625152.0,11.85,6.09,39.15,5.23,11080169710,9496124523,2.66,20091030
2021-10-29,sh600335,600335,国机汽车,6.33,6.45,5.71,5.87,8.02,0.47,644269,400399536.0,12.63,6.26,36.62,5.86,9222020972,6518234178,0.88,20010305
2021-10-29,sh603127,603127,昭衍新药,160.0,161.6,145.06,148.16,8.0,11.85,46451,722551216.0,11.16,1.45,184.16,148.15,60898136960,51141615840,9.05,20170825
2021-10-29,sh600641,600641,万业企业,30.92,30.99,28.41,28.41,8.0,2.29,273530,822866944.0,9.01,2.86,72.63,28.63,29619208092,29619208092,4.31,19930407
2021-10-29,sh600577,600577,精达股份,7.74,7.89,7.31,7.32,7.95,0.57,1558569,1210814224.0,8.09,7.83,27.44,7.17,15398445044,15398445044,3.57,20020911
2021-10-29,sz301071,301071,力量钻石,288.3,290.0,265.03,268.01,7.94,21.21,27381,767836800.0,9.35,18.14,81.05,267.09,17405241834,4351310459,19.78,20210924
2021-10-29,sh688683,688683,莱尔科技,23.01,23.7,21.34,21.53,7.93,1.69,15766,35698543.0,11.07,4.9,47.95,21.32,3418365600,741064662,4.17,20210412
2021-10-29,sh600039,600039,四川路桥,12.02,12.25,11.35,11.69,7.9,0.88,1833365,2194919248.0,8.08,5.08,12.41,11.14,57400672074,43398516630,2.28,20030325
2021-10-29,sz300170,300170,汉得信息,6.6,6.72,6.15,6.16,7.84,0.48,174051,112756894.0,9.31,2.17,2165.88,6.12,5834766056,5297290898,1.86,20110201
2021-10-29,sz002332,002332,仙琚制药,11.03,11.19,10.26,10.31,7.82,0.8,182129,197527680.0,9.09,1.89,17.82,10.23,10910929672,10615850932,2.31,20100112
2021-10-29,sz002309,002309,中利集团,5.67,5.79,5.39,5.48,7.79,0.41,278290,155874244.0,7.6,3.99,-2.5,5.26,4943032676,3959228118,1.2,20091127
2021-10-29,sz301089,301089,C拓新,27.55,31.2,26.53,26.7,7.79,1.99,149684,432081184.0,18.27,54.42,39.52,25.56,3471300000,757802202,3.16,20211027
2021-10-29,sz002847,002847,盐津铺子,66.5,67.57,62.29,63.0,7.76,4.79,82394,535428256.0,8.56,7.27,83.48,61.71,8602440000,7534120293,10.69,20170208
2021-10-29,sh603630,603630,拉芳家化,20.9,21.25,19.09,19.3,7.73,1.5,72031,147216388.0,11.13,3.19,57.04,19.4,4737632900,4713618800,2.54,20170313
2021-10-29,sz002617,002617,露笑科技,16.86,17.22,15.7,16.23,7.73,1.21,1748462,2892615056.0,9.71,13.52,122.64,15.65,27037898556,21810743711,7.18,20110920
2021-10-29,sh600415,600415,小商品城,4.88,4.93,4.53,4.54,7.73,0.35,853015,408487392.0,8.83,1.57,16.62,4.53,26790781179,26562885179,1.85,20020509
2021-10-29,sz300604,300604,长川科技,47.26,49.02,43.9,43.99,7.65,3.36,194664,917478384.0,11.66,4.55,165.4,43.9,28560575685,20201616544,18.05,20170417
2021-10-29,sh688621,688621,阳光诺和,145.33,147.97,132.5,137.0,7.64,10.32,12600,178678356.0,11.46,7.3,102.43,135.01,11626400000,2507713766,15.68,20210621
2021-10-29,sz300710,300710,万隆光电,59.8,59.93,55.64,55.64,7.5,4.17,29731,173466363.0,7.71,6.74,130.5,55.63,4103117200,2638909416,6.18,20171019
2021-10-29,sz000554,000554,泰山石油,5.2,5.21,4.8,4.86,7.44,0.36,173525,87195567.0,8.47,4.78,469.88,4.84,2500125264,1885778508,2.72,19931215
2021-10-29,sz300433,300433,蓝思科技,21.27,21.5,19.57,19.8,7.42,1.47,920102,1926662880.0,9.75,1.85,24.06,19.8,105785919557,105507376060,2.41,20150318
2021-10-29,sz300767,300767,震安科技,98.9,101.33,89.5,90.64,7.42,6.83,50899,492797552.0,12.85,4.31,190.91,92.07,19963315996,11666783598,17.05,20190329
2021-10-29,sz300475,300475,聚隆科技,21.58,21.95,20.01,20.45,7.42,1.49,36739,78725631.0,9.66,0.87,48.33,20.09,9063600000,9063600000,6.15,20150610
2021-10-29,sz300653,300653,正海生物,59.48,60.21,54.63,55.5,7.4,4.1,45756,267861915.0,10.08,3.81,42.34,55.38,7137600000,7137600000,9.6,20170516
2021-10-29,sz300600,300600,国瑞科技,9.14,9.17,8.5,8.5,7.4,0.63,50770,45401188.0,7.87,2.23,-7.89,8.51,2689303147,2081387352,3.06,20170125
