trade_date,stock_code,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
2021-10-28,sz300652,300652,雷迪克,23.68,23.68,19.1,19.53,20.02,3.95,110699,243671710.0,23.21,13.26,26.69,19.73,2227830360,1977436998,2.34,20170516
2021-10-28,sz300828,300828,锐新科技,24.35,24.35,20.5,20.5,20.01,4.06,79095,187119664.0,18.97,14.23,37.03,20.29,2685318000,1353242119,3.56,20200421
2021-10-28,sz300336,300336,新文化,3.9,3.9,3.14,3.17,20.0,0.65,1278700,462121664.0,23.38,17.34,-14.1,3.25,3144297749,2876660619,19.43,20120710
2021-10-28,sz300820,300820,英杰电气,97.57,97.57,80.62,83.13,20.0,16.26,74619,683497936.0,20.85,25.17,57.48,81.31,9301055390,2892254923,8.1,20200213
2021-10-28,sz300781,300781,因赛集团,25.21,25.21,20.88,20.98,19.99,4.2,97577,227332435.0,20.61,27.25,41.53,21.01,2770675958,902784722,4.15,20190606
2021-10-28,sh688399,688399,硕世生物,122.39,126.62,112.75,112.76,15.42,16.35,24720,300851952.0,13.08,7.33,5.4,106.04,7174501800,4129658902,3.07,20191205
2021-10-28,sz300204,300204,舒泰神,12.59,12.87,11.31,11.32,15.4,1.68,150957,182598533.0,14.3,3.24,-35.73,10.91,5993274909,5865318395,4.15,20110415
2021-10-28,sz300766,300766,每日互动,13.46,14.02,11.97,11.98,15.24,1.78,271180,360396992.0,17.55,8.76,45.32,11.68,5385346000,4165912184,3.25,20190325
2021-10-28,sz301012,301012,扬电科技,42.84,43.85,37.12,37.2,14.61,5.46,72764,300117136.0,18.0,36.54,72.9,37.38,3598560000,853036592,6.54,20210622
2021-10-28,sz300969,300969,恒帅股份,139.1,146.04,122.88,126.0,14.3,17.4,39674,552408560.0,19.03,19.84,92.28,121.7,11128000000,2782000000,15.19,20210412
2021-10-28,sz300800,300800,力合科技,22.01,22.67,19.26,19.45,13.75,2.66,83299,176948872.0,17.62,5.75,20.57,19.35,5247184000,3187048000,2.7,20191106
2021-10-28,sh688766,688766,普冉股份,361.67,365.64,333.01,334.0,11.15,36.27,11822,420909680.0,10.03,15.28,57.71,325.4,13102840801,2799054909,7.49,20210823
2021-10-28,sz300598,300598,诚迈科技,82.92,88.88,72.18,73.98,11.08,8.27,222704,1843178736.0,22.37,13.93,-648.4,74.65,13254825765,13253370602,11.86,20170120
2021-10-28,sz300772,300772,运达股份,64.0,69.37,62.16,63.0,10.59,6.13,238424,1546837376.0,12.46,12.42,63.26,57.87,21695370944,12290849344,8.73,20190426
2021-10-28,sz300816,300816,艾可蓝,49.99,50.8,44.06,45.3,10.26,4.65,20217,97635754.0,14.87,5.47,53.34,45.34,3999200000,1848413493,4.96,20200210
2021-10-28,sh600726,600726,华电能源,2.95,2.95,2.65,2.71,10.07,0.27,882129,257293813.0,11.19,5.75,-5.55,2.68,5801691701,4527291695,46.12,19960701
2021-10-28,sh600202,600202,哈空调,5.04,5.04,4.53,4.54,10.04,0.46,208863,102476089.0,11.14,5.45,26.5,4.58,1932036987,1932036987,2.5,19990603
2021-10-28,sh600435,600435,北方导航,10.2,10.2,9.1,9.17,10.03,0.93,981013,972862288.0,11.87,6.59,133.3,9.27,15191064000,15191064000,6.65,20030704
2021-10-28,sh600268,600268,国电南自,10.2,10.2,9.45,9.6,10.03,0.93,385829,384798112.0,8.09,5.55,58.93,9.27,7091704877,7091704877,2.82,19991118
2021-10-28,sh603721,603721,中广天择,14.92,14.92,13.3,13.69,10.03,1.36,171859,241609672.0,11.95,13.22,117.51,13.56,1939600000,1939600000,3.67,20170811
2021-10-28,sz000695,000695,滨海能源,12.51,12.51,11.27,11.38,10.03,1.14,54207,64137538.0,10.91,2.44,-71.21,11.37,2779065713,2773733951,8.1,19970218
2021-10-28,sz002882,002882,金龙羽,11.09,11.09,10.06,10.08,10.02,1.01,128940,140113306.0,10.22,2.99,20.94,10.08,4800861000,4781314875,2.41,20170717
2021-10-28,sh600995,600995,文山电力,18.78,18.78,18.78,18.78,10.02,1.71,50877,95547870.0,0.0,1.06,36.61,17.07,8986725792,8986725792,4.0,20040615
2021-10-28,sh603008,603008,喜临门,25.92,25.92,23.6,24.02,10.02,2.36,71223,180232027.0,9.85,1.84,20.15,23.56,10041869039,10041869039,3.31,20120717
2021-10-28,sh600876,600876,洛阳玻璃,22.41,22.41,20.12,20.3,10.01,2.04,153442,333513504.0,11.24,5.14,36.53,20.37,14469575921,6690291081,3.8,19951031
2021-10-28,sh600131,600131,国网信通,15.49,15.49,14.0,14.0,10.01,1.41,307131,466566768.0,10.58,5.69,37.42,14.08,18516661487,8367920777,3.84,19980402
2021-10-28,sh603683,603683,晶华新材,16.26,16.26,14.96,15.33,10.01,1.48,232437,367157360.0,8.8,13.11,71.61,14.78,2977677540,2883515880,3.06,20171020
2021-10-28,sh603719,603719,良品铺子,40.99,40.99,36.51,36.51,10.01,3.73,74209,292775968.0,12.02,3.32,39.11,37.26,16436990000,9169325069,7.54,20200224
2021-10-28,sh603027,603027,千禾味业,23.41,23.41,22.21,22.21,10.01,2.13,212936,495635872.0,5.64,2.68,106.32,21.28,18699490319,18600795819,9.49,20160307
2021-10-28,sz002953,002953,日丰股份,16.93,16.93,15.12,15.17,10.01,1.54,133077,216310256.0,11.76,17.8,25.56,15.39,4120121369,1265701207,3.61,20190509
2021-10-28,sh603043,603043,广州酒家,21.99,21.99,20.82,20.94,10.01,2.0,124162,268096103.0,5.85,2.2,21.03,19.99,12437426529,12437426529,4.25,20170627
2021-10-28,sz002487,002487,大金重工,34.2,34.2,31.35,31.86,10.0,3.11,372339,1239309392.0,9.17,6.82,32.67,31.09,19003708800,18661153837,7.27,20101015
2021-10-28,sh603713,603713,密尔克卫,105.92,105.92,100.21,101.0,10.0,9.63,17702,184489062.0,5.93,1.09,43.35,96.29,17422191461,17242418741,5.77,20180713
2021-10-28,sh603605,603605,珀莱雅,210.65,210.65,192.66,195.0,10.0,19.15,23091,476952016.0,9.39,1.15,87.22,191.5,42365280251,42269611447,16.2,20171115
2021-10-28,sh603055,603055,台华新材,17.6,17.6,16.11,17.29,10.0,1.6,144454,249906835.0,9.31,1.8,29.14,16.0,15222070829,14092107392,4.81,20170921
2021-10-28,sh603038,603038,华立股份,14.3,14.3,13.43,13.43,10.0,1.3,35925,51054581.0,6.69,1.95,68.61,13.0,2955448167,2633085698,2.21,20170116
2021-10-28,sz002885,002885,京泉华,15.95,15.95,14.34,14.48,10.0,1.45,125658,193521033.0,11.1,10.61,106.5,14.5,2871000000,1888687557,3.53,20170627
2021-10-28,sz002847,002847,盐津铺子,61.71,61.71,55.03,55.2,10.0,5.61,48581,290982832.0,11.91,4.29,77.46,56.1,7982805600,6991437042,9.92,20170208
2021-10-28,sz002815,002815,崇达技术,12.54,12.54,12.39,12.54,10.0,1.14,115395,144543566.0,1.32,2.69,17.98,11.4,10980508057,5388388467,2.55,20161012
2021-10-28,sz002805,002805,丰元股份,33.77,33.77,30.91,30.91,10.0,3.07,139157,460950112.0,9.32,14.32,116.47,30.7,6008770563,3282770725,5.85,20160707
2021-10-28,sz002032,002032,苏 泊 尔,49.94,49.94,44.26,45.01,10.0,4.54,84883,401908080.0,12.51,1.41,24.41,45.4,40385403091,29963556633,5.78,20040817
2021-10-28,sh603198,603198,迎驾贡酒,56.13,56.13,55.8,56.0,9.99,5.1,75444,423365168.0,0.65,0.94,35.01,51.03,44904000000,44904000000,8.1,20150528
2021-10-28,sz002372,002372,伟星新材,17.72,17.72,16.29,16.3,9.99,1.61,159369,278227904.0,8.88,1.11,27.38,16.11,28212242147,25454655552,6.45,20100318
2021-10-28,sh601869,601869,长飞光纤,33.79,33.79,30.18,31.03,9.99,3.07,86598,281066976.0,11.75,2.13,26.72,30.72,25609613599,13730171630,2.74,20180720
2021-10-28,sh603583,603583,捷昌驱动,47.33,47.33,43.04,43.5,9.99,4.3,56999,267677893.0,9.97,1.51,66.28,43.03,18076076944,17887123846,4.93,20180921
2021-10-28,sh603283,603283,赛腾股份,23.57,23.57,20.9,21.42,9.99,2.14,47377,107921341.0,12.46,2.65,20.62,21.43,4288115980,4216088653,3.57,20171225
2021-10-28,sz002705,002705,新宝股份,22.69,22.69,20.4,20.5,9.99,2.06,398356,887260288.0,11.1,4.84,23.65,20.63,18758453328,18673153064,3.13,20140121
2021-10-28,sh600733,600733,北汽蓝谷,14.1,14.1,12.93,13.18,9.98,1.28,2185361,3048633344.0,9.13,9.86,-17.15,12.82,60451072833,31254084210,4.41,19960816
2021-10-28,sh600556,600556,天下秀,9.6,9.6,8.49,8.52,9.97,0.87,343405,315834064.0,12.71,7.21,51.04,8.73,17354377363,4570377437,4.92,20010807
2021-10-28,sz002165,002165,红 宝 丽,8.07,8.07,7.29,7.35,9.95,0.73,1636250,1267052016.0,10.63,27.54,92.92,7.34,5933627585,4794304032,2.78,20070913
2021-10-28,sz000897,000897,津滨发展,2.56,2.56,2.33,2.34,9.87,0.23,571761,142832776.0,9.87,3.54,6.08,2.33,4140216919,4140146263,2.14,19990422
2021-10-28,sz300573,300573,兴齐眼药,120.78,123.21,112.0,116.5,9.69,10.67,48710,574261648.0,10.18,7.93,47.79,110.11,9944131428,7422278243,11.81,20161208
2021-10-28,sz300858,300858,科拓生物,28.25,28.43,26.0,26.3,9.28,2.4,38450,106887931.0,9.4,7.24,37.1,25.85,4196024621,1499917676,4.47,20200727
2021-10-28,sh603985,603985,恒润股份,50.63,51.06,45.95,46.61,9.07,4.21,180441,896588224.0,11.01,6.81,38.19,46.42,17169723621,13416544960,5.31,20170505
2021-10-28,sh603606,603606,东方电缆,42.88,43.31,39.4,40.43,8.92,3.51,566911,2403248032.0,9.93,8.67,21.88,39.37,28048321788,28048321788,7.32,20141015
2021-10-28,sz002960,002960,青鸟消防,31.7,32.05,27.25,28.66,8.75,2.55,134621,402531632.0,16.47,7.71,22.11,29.15,11040561653,5538504554,3.26,20190809
2021-10-28,sh688786,688786,悦安新材,47.42,50.1,43.99,44.51,8.71,3.8,10993,52474898.0,14.01,6.32,46.26,43.62,4051602736,824527390,6.94,20210826
2021-10-28,sz002959,002959,小熊电器,55.8,55.9,49.4,51.08,8.56,4.4,64755,346572480.0,12.65,8.5,34.65,51.4,8729575200,4253135985,4.41,20190823
2021-10-28,sz300393,300393,中来股份,13.44,14.0,12.22,12.3,8.39,1.04,1109874,1452473728.0,14.35,12.12,149.15,12.4,14644591692,12305902251,3.87,20140912
2021-10-28,sh688356,688356,键凯科技,279.55,287.89,263.5,268.0,8.35,21.55,22240,609792944.0,9.45,6.31,88.36,258.0,16773000000,9850655146,16.93,20200826
2021-10-28,sz300713,300713,英可瑞,18.26,18.61,16.96,16.96,8.24,1.39,86872,155691943.0,9.78,9.6,128.9,16.87,2881085625,1652305439,3.91,20171101
2021-10-28,sz300250,300250,初灵信息,11.5,11.8,10.42,10.51,8.18,0.87,161131,182673612.0,12.98,10.11,49.3,10.63,2529883873,1832387886,3.8,20110803
2021-10-28,sz002713,002713,东易日盛,5.94,5.94,5.42,5.46,8.0,0.44,46875,27062446.0,9.45,1.16,-9.73,5.5,2492049661,2404188383,3.24,20140219
2021-10-28,sz300789,300789,唐源电气,29.28,30.5,26.0,26.9,7.89,2.14,34056,96669275.0,16.58,11.05,47.84,27.14,2423475324,902232339,3.12,20190828
2021-10-28,sz300783,300783,三只松鼠,40.99,41.58,37.17,37.89,7.87,2.99,122907,486786800.0,11.61,5.41,27.87,38.0,16436990000,9303746240,7.21,20190712
2021-10-28,sz000543,000543,皖能电力,4.42,4.51,4.14,4.16,7.8,0.32,1769384,780761056.0,9.02,9.88,49.04,4.1,10019535923,7913550223,0.72,19931220
2021-10-28,sh688185,688185,康希诺-U,316.26,319.88,290.01,291.0,7.74,22.72,27683,849490608.0,10.18,4.14,44.0,293.54,78258505058,21131451756,11.15,20200813
2021-10-28,sh603589,603589,口子窖,62.01,62.96,59.5,60.5,7.73,4.45,280729,1732168928.0,6.01,4.68,24.26,57.56,37206000000,37206000000,4.85,20150629
2021-10-28,sh600867,600867,通化东宝,11.57,11.79,10.92,10.92,7.63,0.82,767567,883887392.0,8.09,3.79,16.53,10.75,23533247142,23452372842,3.94,19940824
2021-10-28,sz002557,002557,洽洽食品,54.7,55.92,50.2,50.77,7.59,3.86,114029,607488864.0,11.25,2.25,42.37,50.84,27732992826,27732787701,6.69,20110302
2021-10-28,sz301069,301069,凯盛新材,40.66,42.0,37.99,39.37,7.42,2.81,131909,527003184.0,10.59,23.42,90.55,37.85,17103222400,2290566950,13.98,20210927
2021-10-28,sz002678,002678,珠江钢琴,7.03,7.06,6.35,6.5,7.33,0.48,104197,69267684.0,10.84,0.77,44.85,6.55,9548991871,9541830895,2.67,20120530
2021-10-28,sz300139,300139,晓程科技,12.98,13.99,12.2,12.3,7.18,0.87,970560,1263985552.0,14.78,41.73,30.92,12.11,3556520000,3018979585,3.36,20101112
2021-10-28,sz002531,002531,天顺风能,21.25,21.81,19.52,19.84,7.16,1.42,958898,2016293728.0,11.55,5.42,27.85,19.83,38303317568,37591388401,5.12,20101231
2021-10-28,sz000650,000650,仁和药业,8.89,9.07,8.35,8.43,7.11,0.59,387331,341569456.0,8.67,2.89,17.79,8.3,12445450900,11930302684,2.49,19961210
2021-10-28,sz002513,002513,蓝丰生化,4.53,4.6,4.15,4.25,7.09,0.3,55949,24962926.0,10.64,1.78,-27.36,4.23,1540590839,1424220082,1.38,20101203
2021-10-28,sz300791,300791,仙乐健康,42.31,42.95,39.13,39.13,7.03,2.78,35777,148968561.0,9.66,6.94,28.53,39.53,7622976622,2182396637,3.29,20190925
2021-10-28,sz002121,002121,科陆电子,5.84,5.91,5.38,5.41,6.96,0.38,365197,209090132.0,9.71,3.69,-27.11,5.46,8224759018,5775029165,6.83,20070306
2021-10-28,sz002922,002922,伊戈尔,29.19,30.03,26.9,26.9,6.92,1.89,825490,2426804448.0,11.47,29.82,35.57,27.3,8649594081,8080018835,5.4,20171229
2021-10-28,sz300988,300988,津荣天宇,34.4,35.27,32.99,33.16,6.9,2.22,25202,86595314.0,7.09,13.64,35.05,32.18,2541472000,635601920,2.98,20210512
2021-10-28,sh603317,603317,天味食品,24.2,24.4,22.4,22.42,6.84,1.55,109708,261385627.0,8.83,5.91,171.22,22.65,18299693698,4490302498,5.0,20190416
2021-10-28,sh600529,600529,山东药玻,33.1,33.66,31.0,31.19,6.81,2.11,297812,968905856.0,8.58,5.01,31.45,30.99,19693432426,19693432426,4.33,20020603
2021-10-28,sz002418,002418,康盛股份,3.46,3.56,3.11,3.24,6.79,0.22,318450,107935024.0,13.89,2.8,236.4,3.24,3931944000,3930316935,2.7,20100601
2021-10-28,sh605080,605080,浙江自然,69.5,70.88,64.37,65.5,6.69,4.36,8493,58147160.0,9.99,3.36,28.79,65.14,7028090200,1757022550,4.44,20210506
2021-10-28,sz300740,300740,水羊股份,18.5,18.5,17.2,17.34,6.69,1.16,106030,191185545.0,7.5,2.81,42.75,17.34,7604618825,6974474655,5.19,20180208
2021-10-28,sz002791,002791,坚朗五金,137.79,139.39,130.51,131.28,6.61,8.54,33564,457783712.0,6.87,2.09,47.14,129.25,44304996600,22155207114,9.76,20160329
2021-10-28,sz000600,000600,建投能源,5.18,5.3,4.82,4.88,6.58,0.32,698788,356817024.0,9.88,6.41,-9.41,4.86,9280624628,5646428573,0.84,19960606
2021-10-28,sz002242,002242,九阳股份,23.33,23.78,21.5,21.8,6.58,1.44,89880,204554173.0,10.42,1.17,20.24,21.89,17894879890,17862486185,4.28,20080528
2021-10-28,sz002250,002250,联化科技,19.41,19.65,18.21,18.36,6.47,1.18,117363,225233929.0,7.9,1.28,48.43,18.23,17920209829,17840364639,2.86,20080619
2021-10-28,sh603507,603507,振江股份,41.7,42.23,38.88,39.7,6.3,2.47,131384,537213248.0,8.54,10.56,29.79,39.23,5238829380,5187746880,3.44,20171106
2021-10-28,sz300358,300358,楚天科技,19.6,19.89,18.3,18.38,6.23,1.15,305919,589420352.0,8.62,6.19,20.75,18.45,11098198983,9692250450,3.23,20140121
2021-10-28,sz300530,300530,*ST达志,43.22,43.9,40.05,41.0,6.22,2.53,19794,83429123.0,9.46,1.68,-46.61,40.69,6834787029,5100335279,33.67,20160809
2021-10-28,sh603138,603138,海量数据,17.75,18.12,16.06,16.39,6.16,1.03,199447,343577776.0,12.32,7.89,416.88,16.72,4571137975,4484795301,8.64,20170306
2021-10-28,sz002434,002434,万里扬,12.67,12.99,11.84,12.03,6.11,0.73,429761,545170672.0,9.63,3.21,24.94,11.94,16977800000,16965944681,2.58,20100618
2021-10-28,sh603992,603992,松霖科技,19.25,19.97,18.31,18.65,6.06,1.1,30908,60587550.0,9.15,6.9,27.63,18.15,7719439767,862400000,3.62,20190826
2021-10-28,sh603866,603866,桃李面包,29.85,30.3,27.87,28.0,5.96,1.68,73388,217065197.0,8.63,0.77,37.51,28.17,28423581423,28423581423,6.0,20151222
2021-10-28,sh688677,688677,海泰新光,98.29,99.8,93.12,93.99,5.95,5.52,3035,29706582.0,7.2,1.64,69.91,92.77,8549264200,1819642770,8.03,20210226
2021-10-28,sz300856,300856,科思股份,49.87,51.17,46.3,46.94,5.9,2.78,44679,220450576.0,10.34,11.51,37.78,47.09,5629325600,1935953400,3.59,20200722
2021-10-28,sh603711,603711,香飘飘,15.1,15.12,14.24,14.26,5.89,0.84,21341,31418215.0,6.17,0.52,-50.5,14.26,6288404060,6138551660,2.35,20171130
2021-10-28,sz002036,002036,联创电子,19.43,20.08,18.3,18.66,5.89,1.08,652463,1265984848.0,9.7,6.24,82.27,18.35,20650578727,20322589990,5.29,20040903
2021-10-28,sh600136,600136,当代文体,6.3,6.41,5.68,5.91,5.88,0.35,246448,149134764.0,12.27,5.06,1842.41,5.95,3683097325,3067357772,1.8,19980303
2021-10-28,sz300709,300709,精研科技,46.12,49.5,43.2,43.2,5.83,2.54,138900,648324448.0,14.46,13.0,38.06,43.58,6393751885,4926993374,3.78,20171019
2021-10-28,sh603886,603886,元祖股份,18.17,18.42,17.35,17.49,5.82,1.0,60633,108457179.0,6.23,2.53,9.84,17.17,4360800000,4360800000,2.75,20161228
2021-10-28,sh600892,600892,大晟文化,3.29,3.3,3.01,3.01,5.79,0.18,33529,10691407.0,9.32,0.62,-272.89,3.11,1840637179,1777782873,7.02,19960315
2021-10-28,sh688663,688663,新风光,48.89,54.8,45.0,45.0,5.75,2.66,99518,492529888.0,21.2,31.6,65.8,46.23,6842155500,1539594990,6.67,20210413
2021-10-28,sz000823,000823,超声电子,11.14,11.24,10.85,11.0,5.69,0.6,205745,227454856.0,3.7,3.83,15.19,10.54,5981969565,5981462829,1.5,19971008
2021-10-28,sh605009,605009,豪悦护理,53.22,54.4,50.62,51.0,5.66,2.85,25349,134256109.0,7.5,4.51,27.84,50.37,8458696326,2989749094,2.92,20200911
2021-10-28,sz300496,300496,中科创达,130.03,133.39,123.1,123.82,5.64,6.94,92388,1206334672.0,8.36,2.89,92.04,123.09,55269496216,41603125936,11.7,20151210
2021-10-28,sh603579,603579,荣泰健康,29.04,29.05,27.2,27.28,5.6,1.54,23831,68084166.0,6.73,1.7,16.17,27.5,4065693509,4065693509,2.43,20170111
2021-10-28,sz002336,002336,人人乐,4.34,4.37,4.06,4.12,5.6,0.23,15068,6356313.0,7.54,0.4,-2.25,4.11,1909600000,1619579500,2.28,20100113
2021-10-28,sh600318,600318,新力金融,7.19,7.25,6.7,6.76,5.58,0.38,219657,154716223.0,8.08,4.29,311.2,6.81,3686511674,3678805554,2.56,20001208
2021-10-28,sh600483,600483,福能股份,18.37,18.88,16.51,16.68,5.57,0.97,676983,1205499152.0,13.62,3.97,25.29,17.4,35138882869,31307985507,2.09,20040531
2021-10-28,sh603309,603309,维力医疗,11.96,12.19,11.19,11.19,5.56,0.63,35877,42591990.0,8.83,1.38,28.52,11.33,3109600000,3109600000,2.67,20150302
2021-10-28,sz300109,300109,新开源,17.3,18.32,16.7,16.7,5.55,0.91,123134,215513013.0,9.88,4.08,44.55,16.39,5944608406,5219455361,1.86,20100825
2021-10-28,sz300411,300411,金盾股份,7.04,7.24,6.68,6.68,5.55,0.37,72209,50706197.0,8.4,4.21,79.1,6.67,2861900849,1208614894,3.03,20141231
2021-10-28,sh688578,688578,艾力斯-U,28.07,28.88,26.01,26.6,5.53,1.47,18707,51641175.0,10.79,2.49,-80.62,26.6,12631500000,2109286466,4.45,20201202
2021-10-28,sz300280,300280,紫天科技,27.13,27.66,26.36,26.49,5.36,1.38,55369,149587659.0,5.05,3.45,10.49,25.75,4396843635,4353664205,1.98,20111229
2021-10-28,sz002991,002991,甘源食品,53.44,54.01,50.0,50.15,5.32,2.7,24056,126453089.0,7.9,5.9,48.35,50.74,4981454009,2179756197,3.64,20200731
2021-10-28,sz300569,300569,天能重工,11.68,11.83,10.89,10.95,5.32,0.59,603560,692561920.0,8.48,10.62,30.03,11.09,9270344180,6640208352,2.76,20161125
2021-10-28,sz003027,003027,同兴环保,24.9,25.99,23.0,23.61,5.29,1.25,25805,62826540.0,12.64,7.94,20.18,23.65,3288493200,809374500,2.13,20201218
2021-10-28,sh605136,605136,丽人丽妆,24.99,26.0,23.65,23.7,5.27,1.25,56619,140597110.0,9.9,2.89,28.82,23.74,10046729700,4889367245,3.95,20200929
2021-10-28,sz002330,002330,得利斯,6.85,7.15,6.3,6.44,5.22,0.34,326101,213857732.0,13.06,6.5,63.07,6.51,3454410475,3437801965,2.47,20100106
2021-10-28,sz300171,300171,东富龙,42.32,43.75,40.3,42.31,5.22,2.1,101573,426675024.0,8.58,2.37,35.73,40.22,26591223533,18107776943,6.61,20110201
2021-10-28,sz000806,000806,ST银河,2.43,2.43,2.31,2.31,5.19,0.12,115844,27885969.0,5.19,1.66,-7.11,2.31,2672785582,1699310465,-22.12,19980416
2021-10-28,sh603007,603007,ST花王,3.07,3.07,2.89,2.92,5.14,0.15,37106,11274811.0,6.16,1.11,-9.34,2.92,1030699576,1023505952,0.93,20160826
2021-10-28,sz002640,002640,*ST跨境,2.26,2.26,2.14,2.16,5.12,0.11,492576,109792111.0,5.58,3.94,5.32,2.15,3521173406,2828061050,1.66,20111208
2021-10-28,sh600781,600781,ST辅仁,2.88,2.88,2.69,2.74,5.11,0.14,95768,27277621.0,6.93,2.56,-3.07,2.74,1806213635,1077878079,0.49,19961218
2021-10-28,sh688278,688278,特宝生物,25.93,26.57,24.94,25.68,5.11,1.26,31162,81022304.0,6.61,1.41,61.96,24.67,10548324000,5713038763,9.52,20200117
2021-10-28,sh603996,603996,*ST中新,3.51,3.51,3.35,3.36,5.09,0.17,152485,53205488.0,4.79,5.08,-2.84,3.34,1053526500,1053526500,-0.49,20151222
2021-10-28,sh688661,688661,和林微纳,80.28,85.0,77.8,79.1,5.08,3.88,11690,95691748.0,9.42,6.88,57.79,76.4,6422400000,1364760000,11.65,20210329
2021-10-28,sz300863,300863,卡倍亿,72.5,76.23,69.23,70.18,5.07,3.5,31916,229971734.0,10.14,17.05,41.69,69.0,4004175000,1357200000,6.33,20200824
2021-10-28,sz300414,300414,中光防雷,10.4,10.45,9.81,9.83,5.05,0.5,88652,91338259.0,6.46,2.87,58.05,9.9,3387716446,3207781897,3.57,20150513
2021-10-28,sz002356,002356,*ST赫美,4.37,4.37,4.37,4.37,5.05,0.21,14512,6341525.0,0.0,0.28,-9.16,4.16,2306514615,2302234676,-0.96,20100209
2021-10-28,sz002618,002618,*ST丹邦,2.5,2.5,2.36,2.36,5.04,0.12,302723,75286743.0,5.88,5.52,-5.99,2.38,1369800000,1369800000,1.39,20110920
2021-10-28,sz300939,300939,秋田微,49.17,50.33,46.97,47.3,5.04,2.36,18712,91123448.0,7.18,9.36,36.43,46.81,3933600000,983400000,3.43,20210128
2021-10-28,sz000609,000609,*ST中迪,4.59,4.59,4.5,4.59,5.03,0.22,49774,22830781.0,2.06,1.7,-8.79,4.37,1373628746,1340690906,1.23,19961010
2021-10-28,sh688006,688006,杭可科技,97.67,100.78,92.19,97.22,5.02,4.67,42136,410348656.0,9.24,3.75,124.03,93.0,39369800300,10969630146,14.25,20190722
2021-10-28,sz301023,301023,江南奕帆,74.46,82.0,69.36,70.89,5.01,3.55,17967,136290656.0,17.83,19.25,45.8,70.91,2779852410,694972410,3.53,20210707
2021-10-28,sh600291,600291,*ST西水,6.72,6.72,6.19,6.35,5.0,0.32,386946,253847609.0,8.28,3.54,38.56,6.4,7345392620,7345392620,3.77,20000731
2021-10-28,sh600112,600112,*ST天成,3.78,3.78,3.54,3.6,5.0,0.18,301514,112164796.0,6.67,5.92,-72.3,3.6,1924794318,1924794318,-25.18,19971127
2021-10-28,sz002473,002473,*ST圣莱,8.23,8.23,7.78,7.84,4.97,0.39,30283,24629669.0,5.74,1.89,-18.38,7.84,1316800000,1316800000,63.86,20100910
2021-10-28,sh603557,603557,ST起步,5.72,5.72,5.72,5.72,4.95,0.27,11484,6568785.0,0.0,0.23,51.9,5.45,2837193839,2825862519,1.82,20170818
2021-10-28,sz000835,000835,*ST长动,2.76,2.76,2.54,2.6,4.94,0.13,144619,39304857.0,8.37,4.77,-5.32,2.63,901858632,835990200,-1.36,19990625
2021-10-28,sh600856,600856,ST中天,2.14,2.14,2.14,2.14,4.9,0.1,58807,12584698.0,0.0,0.43,-7.49,2.04,2924640371,2913940371,-21.91,19940425
2021-10-28,sz000820,000820,*ST节能,3.64,3.64,3.3,3.42,4.9,0.17,223417,77837328.0,9.8,7.77,0.88,3.47,2319572608,1047068459,36.52,19980630
2021-10-28,sh600021,600021,上海电力,11.38,11.72,10.85,11.0,4.88,0.53,1541398,1734093360.0,8.02,5.89,21.1,10.85,29783328562,29783328562,1.77,20031029
2021-10-28,sh603032,603032,*ST德新,45.88,45.94,43.85,45.0,4.87,2.13,42157,191886018.0,4.78,2.63,88.53,43.75,7677467440,7341167040,9.85,20170105
2021-10-28,sz300364,300364,中文在线,6.13,6.33,5.64,5.68,4.79,0.28,346248,208757956.0,11.79,5.48,58.26,5.85,4458320250,3876188834,2.93,20150121
2021-10-28,sh600298,600298,安琪酵母,53.3,54.39,50.01,50.37,4.78,2.43,203663,1072572160.0,8.61,2.47,32.71,50.87,44391488262,43923514262,6.58,20000818
2021-10-28,sh601868,601868,中国能建,2.46,2.47,2.35,2.36,4.68,0.11,9282767,2258369952.0,5.11,7.95,21.79,2.35,102560262545,28710087489,1.69,20210928
2021-10-28,sh603158,603158,腾龙股份,13.9,13.96,13.28,13.34,4.67,0.62,80460,110326704.0,5.12,2.66,32.7,13.28,4872935969,4198017952,2.66,20150320
2021-10-28,sh600695,600695,*ST绿庭,6.98,7.0,6.44,6.67,4.65,0.31,150495,102268906.0,8.4,4.11,663.22,6.67,4963702058,2557940721,7.75,19931122
2021-10-28,sz300986,300986,志特新材,54.88,57.05,50.89,50.98,4.63,2.43,26762,145687299.0,11.74,9.64,46.11,52.45,6424618685,1523170856,5.48,20210430
2021-10-28,sh603501,603501,韦尔股份,264.0,269.7,251.88,253.01,4.6,11.61,100863,2656845744.0,7.06,1.28,51.13,252.39,229443584832,207497051256,17.53,20170504
2021-10-28,sz002252,002252,上海莱士,6.64,6.67,6.4,6.4,4.57,0.29,400727,261876175.0,4.25,0.81,24.04,6.35,44758831702,33015937201,1.7,20080623
2021-10-28,sh688069,688069,德林海,47.0,47.8,44.23,44.84,4.56,2.05,5355,24610626.0,7.94,1.71,40.95,44.95,2795090000,1469913814,1.95,20200722
2021-10-28,sh600992,600992,贵绳股份,8.11,8.18,7.47,7.7,4.51,0.35,76865,59748569.0,9.15,3.14,70.95,7.76,1987679900,1987679900,1.37,20040514
