,trade_date,symbol,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
0,2021-10-18,sh600482,600482,中国动力,17.88,18.03,17.48,17.61,2.11,0.37,65330,116591016.0,3.14,0.32,45.98,17.51,38632996216,36250491240,1.07,20040714
1,2021-10-18,sz300387,300387,富邦股份,6.29,6.31,6.09,6.14,2.11,0.13,33992,21143609.0,3.57,1.18,29.32,6.16,1822772923,1818168643,1.47,20140702
2,2021-10-18,sh600391,600391,航发科技,20.34,20.47,19.97,19.97,2.11,0.42,37851,76792770.0,2.51,1.15,-62.55,19.92,6714831325,6714831325,4.76,20011212
3,2021-10-18,sz300275,300275,梅安森,11.14,11.33,10.64,10.85,2.11,0.23,130016,144063572.0,6.32,8.91,77.81,10.91,2096779211,1625003865,2.99,20111102
4,2021-10-18,sz300005,300005,探路者,8.72,8.75,8.55,8.55,2.11,0.18,55955,48555888.0,2.34,0.8,270.54,8.54,7705883062,6110337382,3.63,20091030
5,2021-10-18,sz300890,300890,翔丰华,49.0,49.0,47.5,47.61,2.1,1.01,14805,71894766.0,3.13,1.9,57.38,47.99,4900000000,3819036333,4.64,20200917
6,2021-10-18,sh600361,600361,华联综超,5.34,5.36,5.19,5.23,2.1,0.11,68867,36423092.0,3.25,1.03,-93.66,5.23,3555414282,3555414282,1.59,20011129
7,2021-10-18,sz000716,000716,黑芝麻,3.4,3.4,3.26,3.33,2.1,0.07,165438,55405836.0,4.2,2.38,106.77,3.33,2529598470,2366150477,0.92,19970418
8,2021-10-18,sz000682,000682,东方电子,6.81,7.04,6.63,6.66,2.1,0.14,468182,319067216.0,6.15,4.02,34.57,6.67,9130350918,7925960114,2.53,19970121
9,2021-10-18,sz002286,002286,保龄宝,14.6,14.7,13.11,14.2,2.1,0.3,500163,686651680.0,11.12,13.55,41.76,14.3,5391137600,5391099830,3.28,20090828
10,2021-10-18,sz300940,300940,南极光,36.56,37.3,35.29,35.86,2.09,0.75,13322,48292558.0,5.61,4.5,113.51,35.81,4329643300,1082410825,5.16,20210203
11,2021-10-18,sz002031,002031,巨轮智能,1.95,1.96,1.91,1.91,2.09,0.04,340904,65903152.0,2.62,1.83,869.68,1.91,4288821557,3629630022,1.48,20040816
12,2021-10-18,sz300549,300549,优德精密,17.56,17.64,17.2,17.2,2.09,0.36,11669,20407470.0,2.56,1.17,56.35,17.2,2341450400,1748405300,4.43,20160930
13,2021-10-18,sh600220,600220,江苏阳光,2.44,2.44,2.35,2.39,2.09,0.05,109851,26478538.0,3.77,0.62,355.24,2.39,4351350395,4351350395,2.18,19990927
14,2021-10-18,sz300425,300425,中建环能,4.88,4.98,4.78,4.83,2.09,0.1,156927,76541722.0,4.18,2.34,28.33,4.78,3297458876,3275538672,1.75,20150216
15,2021-10-18,sz300018,300018,中元股份,6.85,6.87,6.65,6.69,2.09,0.14,157180,106682617.0,3.28,3.88,27.94,6.71,3293696022,2774877385,2.86,20091030
16,2021-10-18,sz300789,300789,唐源电气,26.43,26.49,24.86,25.57,2.09,0.54,12243,31627952.0,6.3,3.97,44.49,25.89,2187583771,814412593,2.87,20190828
17,2021-10-18,sh600187,600187,国中水务,2.45,2.45,2.4,2.4,2.08,0.05,224302,54487076.0,2.08,1.36,448.37,2.4,4052141064,4052141064,1.17,19981111
18,2021-10-18,sz002585,002585,双星新材,25.04,25.05,24.06,24.52,2.08,0.51,137570,337296832.0,4.04,1.59,22.31,24.53,28953203248,21713520310,3.23,20110602
19,2021-10-18,sz000755,000755,山西路桥,3.93,3.95,3.76,3.86,2.08,0.08,56714,22066716.0,4.94,1.21,24.64,3.85,5213266421,1844209961,1.24,19970627
0,2021-10-18,sh601005,601005,重庆钢铁,2.46,2.47,2.38,2.4,2.07,0.05,1286008,312871376.0,3.73,1.53,4.07,2.41,21939761577,20615968665,0.96,20070228
1,2021-10-18,sz300806,300806,斯迪克,53.77,54.48,52.51,52.8,2.07,1.09,13262,70790745.0,3.74,1.27,75.07,52.68,10212289081,5603205282,7.73,20191125
2,2021-10-18,sh600626,600626,申达股份,3.95,3.98,3.84,3.86,2.07,0.08,43590,17149626.0,3.62,0.54,9.79,3.87,4376515905,3192219546,1.26,19930107
3,2021-10-18,sz000027,000027,深圳能源,8.4,8.48,8.21,8.21,2.07,0.17,445472,373384704.0,3.28,0.94,12.01,8.23,39962075294,39962075294,1.47,19930903
4,2021-10-18,sz000531,000531,穗恒运Ａ,7.42,7.44,7.25,7.31,2.06,0.15,39858,29390604.0,2.61,0.58,11.59,7.27,5083314524,5083314524,0.99,19940106
5,2021-10-18,sh601718,601718,际华集团,2.97,2.98,2.91,2.91,2.06,0.06,262127,77226501.0,2.41,0.6,207.25,2.91,13043139330,13043139330,0.76,20100816
6,2021-10-18,sz002532,002532,天山铝业,9.9,9.95,9.32,9.76,2.06,0.2,535478,519053728.0,6.49,4.43,11.62,9.7,46053665609,11972794195,2.26,20101231
7,2021-10-18,sz300470,300470,中密控股,37.15,37.28,36.43,36.43,2.06,0.75,10024,37011691.0,2.34,0.51,27.96,36.4,7733562941,7253055479,3.68,20150612
8,2021-10-18,sz002490,002490,山东墨龙,4.96,5.03,4.74,4.86,2.06,0.1,141627,69452927.0,5.97,2.61,-28.99,4.86,3957328064,2686412880,2.31,20101021
9,2021-10-18,sz002209,002209,达 意 隆,6.45,6.48,6.28,6.32,2.06,0.13,19944,12792963.0,3.16,1.29,111.75,6.32,1259324123,996683554,2.01,20080130
10,2021-10-18,sz002080,002080,中材科技,32.75,33.18,31.88,33.09,2.06,0.66,429124,1398980720.0,4.05,2.56,14.88,32.09,54958547376,54958547376,4.31,20061120
11,2021-10-18,sz300252,300252,金信诺,9.43,9.47,9.0,9.2,2.06,0.19,118154,109235516.0,5.09,2.87,169.36,9.24,5442560655,3879544888,2.32,20110818
12,2021-10-18,sh603626,603626,科森科技,10.92,10.94,10.51,10.67,2.06,0.22,72059,77804741.0,4.02,1.48,9.0,10.7,6093293279,5299405675,2.06,20170209
13,2021-10-18,sh600744,600744,华银电力,6.46,6.53,6.33,6.33,2.05,0.13,340278,219144342.0,3.16,4.11,-21.07,6.33,11506062810,5346518237,4.16,19960905
14,2021-10-18,sh600844,600844,丹化科技,3.98,4.01,3.71,3.85,2.05,0.08,274446,106127969.0,7.69,3.34,-84.44,3.9,4045766475,3274467923,3.11,19940311
15,2021-10-18,sh605169,605169,洪通燃气,18.5,18.76,17.8,17.9,2.04,0.37,71915,132423006.0,5.3,13.83,26.22,18.13,3848000000,962000000,2.49,20201030
16,2021-10-18,sh601928,601928,凤凰传媒,7.5,7.51,7.36,7.37,2.04,0.15,134878,100487937.0,2.04,0.53,6.75,7.35,19086750000,19086750000,1.26,20111130
17,2021-10-18,sh605117,605117,德业股份,271.02,275.0,259.72,265.0,2.04,5.42,18481,494370880.0,5.75,4.33,102.88,265.6,46254170340,11563610340,20.23,20210420
18,2021-10-18,sz300752,300752,隆利科技,20.52,20.52,19.9,20.0,2.04,0.41,19548,39573552.0,3.08,3.05,-23.34,20.11,4149905579,1315497165,5.14,20181130
19,2021-10-18,sh600028,600028,中国石化,4.51,4.52,4.4,4.43,2.04,0.09,2589924,1158162800.0,2.71,0.27,6.97,4.42,546031155503,430965547417,0.71,20010808
0,2021-10-18,sh600735,600735,新华锦,6.52,6.52,6.28,6.46,2.03,0.13,81308,52297351.0,3.76,2.16,38.78,6.39,2451469770,2451469770,2.58,19960726
1,2021-10-18,sh600152,600152,维科技术,7.53,7.53,7.35,7.38,2.03,0.15,28844,21483378.0,2.44,0.7,299.84,7.38,3956868368,3096998881,1.86,19980609
2,2021-10-18,sh600058,600058,五矿发展,9.54,9.6,9.31,9.36,2.03,0.19,90567,85932862.0,3.1,0.84,17.36,9.35,10226028183,10226028183,2.28,19970528
3,2021-10-18,sh688196,688196,卓越新能,49.28,49.34,48.0,48.27,2.03,0.98,4259,20799662.0,2.77,1.48,27.8,48.3,5913600000,1419264000,2.65,20191121
4,2021-10-18,sh601113,601113,ST华鼎,3.52,3.54,3.43,3.45,2.03,0.07,34502,12112306.0,3.19,0.38,11.68,3.45,4018013377,3195041485,0.91,20110509
5,2021-10-18,sz002559,002559,亚威股份,8.05,8.12,7.82,7.86,2.03,0.16,119405,95946206.0,3.8,2.5,23.04,7.89,4481620247,3846779561,2.57,20110303
6,2021-10-18,sz300304,300304,云意电气,6.04,6.05,5.9,5.99,2.03,0.12,104291,62409799.0,2.53,1.24,17.62,5.92,5230857549,5096973193,2.3,20120321
7,2021-10-18,sh600548,600548,深高速,9.6,9.65,9.47,9.54,2.02,0.19,81026,77601422.0,1.91,0.57,8.58,9.41,20935395130,13759395130,1.09,20011225
8,2021-10-18,sh600819,600819,耀皮玻璃,5.57,5.59,5.4,5.47,2.01,0.11,60538,33369046.0,3.48,0.81,22.0,5.46,5207482504,4163107493,1.48,19940128
9,2021-10-18,sz002837,002837,英维克,35.46,36.5,34.52,34.92,2.01,0.7,99364,352256400.0,5.7,3.93,53.43,34.76,11426494234,8965893771,7.85,20161229
10,2021-10-18,sh688516,688516,奥特维,223.0,227.77,216.72,225.0,2.01,4.4,12574,279222208.0,5.05,2.47,77.09,218.6,22003410000,11373858327,18.75,20200521
11,2021-10-18,sz300864,300864,南大环境,48.66,48.77,47.1,47.68,2.01,0.96,6399,30765886.0,3.5,2.81,34.55,47.7,4437792000,1109448000,4.09,20200824
12,2021-10-18,sz300128,300128,锦富技术,3.55,3.56,3.45,3.47,2.01,0.07,94655,33249022.0,3.16,0.87,-49.43,3.48,3884109713,3880387005,3.28,20101013
13,2021-10-18,sh688005,688005,容百科技,114.15,115.62,110.11,111.63,2.01,2.25,51133,582016048.0,4.92,1.85,79.67,111.9,51150136712,31483745745,10.61,20190722
14,2021-10-18,sh600022,600022,山东钢铁,2.03,2.04,1.97,1.98,2.01,0.04,1763478,353863568.0,3.52,1.61,5.28,1.99,22221495720,22221495720,0.97,20040629
15,2021-10-18,sz300970,300970,华绿生物,31.47,32.1,29.48,29.5,2.01,0.62,83659,256455933.0,8.49,28.67,29582.38,30.85,3672549000,918294600,2.6,20210412
16,2021-10-18,sh688202,688202,美迪西,692.0,699.8,661.1,678.0,2.0,13.58,3322,227845078.0,5.7,1.27,189.67,678.42,42904000000,18146906968,37.72,20191105
17,2021-10-18,sz002942,002942,新农股份,16.83,16.95,16.32,16.5,2.0,0.33,8656,14412624.0,3.82,1.86,14.08,16.5,2625480000,781836775,2.32,20181205
18,2021-10-18,sz002338,002338,奥普光电,19.4,19.45,18.92,18.99,2.0,0.38,26821,51829697.0,2.79,1.12,80.17,19.02,4656000000,4655883600,5.16,20100115
19,2021-10-18,sz002402,002402,和而泰,23.0,23.1,22.46,22.83,2.0,0.45,183693,420679808.0,2.84,2.29,38.06,22.55,21022389344,18440228242,6.54,20100511
0,2021-10-18,sh601798,601798,蓝科高新,5.63,5.66,5.51,5.58,1.99,0.11,14169,7938765.0,2.72,0.4,-13.95,5.52,1995993755,1995993755,1.16,20110622
1,2021-10-18,sz002560,002560,通达股份,5.63,5.63,5.47,5.54,1.99,0.11,63574,35314215.0,2.9,1.76,31.14,5.52,2965272976,2029065140,1.25,20110303
2,2021-10-18,sz002226,002226,江南化工,5.63,5.64,5.49,5.54,1.99,0.11,167872,93705426.0,2.72,1.25,22.61,5.52,14913435674,7553061046,1.52,20080506
3,2021-10-18,sz000570,000570,苏常柴Ａ,5.63,5.64,5.47,5.54,1.99,0.11,67338,37514184.0,3.08,1.64,15.38,5.52,3973048814,2316037455,1.27,19940701
4,2021-10-18,sz300438,300438,鹏辉能源,29.71,30.32,29.19,29.3,1.99,0.58,129204,385755728.0,3.88,4.01,53.45,29.13,12657022143,9571405776,5.29,20150424
5,2021-10-18,sz002051,002051,中工国际,6.66,6.69,6.51,6.58,1.99,0.13,45468,30160799.0,2.76,0.41,25.0,6.53,8241143520,7408339858,0.78,20060619
6,2021-10-18,sz300019,300019,硅宝科技,19.47,19.48,18.61,19.04,1.99,0.38,137279,262706738.0,4.56,4.12,40.79,19.09,7615304994,6494522933,4.01,20091030
7,2021-10-18,sz300587,300587,天铁股份,21.53,21.91,21.06,21.19,1.99,0.42,59642,128596299.0,4.03,1.25,42.84,21.11,12469330495,10244750286,7.42,20170105
8,2021-10-18,sz002906,002906,华阳集团,42.55,43.6,41.0,41.72,1.99,0.83,90407,382662240.0,6.23,1.91,73.73,41.72,20183614201,20093409094,5.54,20171013
9,2021-10-18,sh688077,688077,大地熊,44.61,45.34,43.68,43.7,1.99,0.87,14390,64052256.0,3.8,3.33,26.78,43.74,3568800000,1930408530,3.74,20200722
10,2021-10-18,sh600555,600555,*ST海创,1.54,1.55,1.5,1.52,1.99,0.03,51643,7869181.0,3.31,0.53,-28.06,1.51,2007390000,1499190000,2.49,20010328
11,2021-10-18,sz301041,301041,金百泽,30.81,31.47,29.48,30.0,1.99,0.6,52737,161207060.0,6.59,20.84,53.24,30.21,3286810800,779660360,5.6,20210811
12,2021-10-18,sz002346,002346,柘中股份,20.54,20.98,19.52,20.7,1.99,0.4,128504,260237682.0,7.25,3.26,20.16,20.14,9069959045,8105757856,4.08,20100128
13,2021-10-18,sz002742,002742,三圣股份,6.68,6.78,6.45,6.52,1.98,0.13,36641,24288670.0,5.04,0.89,-90.14,6.55,2885760000,2736963000,1.96,20150217
14,2021-10-18,sh603033,603033,三维股份,31.36,32.55,30.9,31.21,1.98,0.61,71449,226607972.0,5.37,2.05,102.02,30.75,18711243958,10926862643,6.19,20161207
15,2021-10-18,sh600259,600259,广晟有色,48.85,48.85,47.06,48.19,1.98,0.95,131546,633766928.0,3.74,4.36,89.99,47.9,14743041915,14743041915,8.33,20000525
16,2021-10-18,sh601975,601975,招商南油,2.06,2.1,2.02,2.02,1.98,0.04,556816,114628284.0,3.96,1.59,24.01,2.02,9996734727,7200437659,1.75,20190108
17,2021-10-18,sz002224,002224,三 力 士,5.15,5.15,5.03,5.04,1.98,0.1,46769,23873144.0,2.38,0.86,26.09,5.05,3757339122,2795084385,1.6,20080425
18,2021-10-18,sh688663,688663,新风光,30.48,31.54,29.79,29.92,1.97,0.59,31699,96887603.0,5.85,10.07,52.06,29.89,4265676000,959845680,4.31,20210413
19,2021-10-18,sz300480,300480,光力科技,32.16,32.88,31.4,31.44,1.97,0.62,22844,73353286.0,4.69,1.36,73.93,31.54,8671590626,5392059446,6.32,20150702
0,2021-10-18,sh600409,600409,三友化工,10.39,10.42,10.12,10.19,1.96,0.2,613027,630364368.0,2.94,2.97,9.19,10.19,21448590765,21448590765,1.74,20030618
1,2021-10-18,sz300084,300084,海默科技,6.76,6.83,6.39,6.47,1.96,0.13,378027,251132442.0,6.64,11.46,-47.12,6.63,2601016389,2229124744,2.08,20100520
2,2021-10-18,sh688567,688567,孚能科技,33.29,34.0,32.65,32.7,1.96,0.64,58223,194615258.0,4.13,0.73,-78.73,32.65,35642593814,26593696293,3.61,20200717
3,2021-10-18,sh600459,600459,贵研铂业,22.9,22.95,22.28,22.48,1.96,0.44,88251,200065326.0,2.98,1.55,21.22,22.46,13030567504,13030567504,3.58,20030516
4,2021-10-18,sz300775,300775,三角防务,44.8,44.99,43.66,44.26,1.96,0.86,59797,265304062.0,3.03,2.27,67.21,43.94,22198400000,11827200000,10.83,20190521
5,2021-10-18,sh601179,601179,中国西电,5.21,5.24,5.09,5.12,1.96,0.1,569669,295471552.0,2.94,1.11,54.88,5.11,26705847054,26705847054,1.34,20100128
6,2021-10-18,sz002527,002527,新时达,7.82,7.83,7.67,7.68,1.96,0.15,37715,29301561.0,2.09,0.76,27.78,7.67,4921128979,3870087963,1.83,20101224
7,2021-10-18,sh688510,688510,航亚科技,23.5,23.64,22.99,23.0,1.95,0.45,11696,27265930.0,2.82,2.26,289.31,23.05,6071991288,1214480000,6.39,20201216
8,2021-10-18,sz000852,000852,石化机械,6.79,6.99,6.53,6.59,1.95,0.13,460693,311511936.0,6.91,5.92,120.97,6.66,5279937930,5279937930,2.87,19981126
9,2021-10-18,sz000096,000096,广聚能源,8.88,8.93,8.63,8.8,1.95,0.17,12095,10651898.0,3.44,0.24,55.87,8.71,4688640000,4536330240,1.63,20000724
10,2021-10-18,sh603915,603915,国茂股份,41.81,42.62,41.01,41.4,1.95,0.8,9830,41310663.0,3.93,0.78,47.54,41.01,19785846644,5299726894,7.43,20190614
11,2021-10-18,sh603920,603920,世运电路,15.19,15.76,14.6,14.9,1.95,0.29,159512,241445162.0,7.79,3.01,51.65,14.9,8084744982,8038363229,3.2,20170426
12,2021-10-18,sh688122,688122,西部超导,74.98,75.93,72.44,73.76,1.94,1.43,46669,347627040.0,4.75,1.49,52.79,73.55,33086574560,23438598040,11.23,20190722
13,2021-10-18,sh605366,605366,宏柏新材,12.61,12.67,12.34,12.5,1.94,0.24,31261,39216580.0,2.67,1.93,34.14,12.37,4186520000,2039959169,2.55,20200812
14,2021-10-18,sz002654,002654,万润科技,3.68,3.7,3.57,3.62,1.94,0.07,42232,15381760.0,3.6,0.55,23.91,3.61,3162716984,2812491851,1.51,20120217
15,2021-10-18,sh600796,600796,钱江生化,5.8,5.97,5.65,5.77,1.93,0.11,64711,37433023.0,5.62,2.15,127.1,5.69,1748132435,1748132435,2.88,19970408
16,2021-10-18,sh600714,600714,金瑞矿业,11.08,11.1,10.65,10.94,1.93,0.21,40519,44326155.0,4.14,1.41,76.45,10.87,3192993105,3192993105,4.97,19960606
17,2021-10-18,sh603599,603599,广信股份,29.55,29.78,29.0,29.0,1.93,0.56,48115,141680886.0,2.69,1.04,10.89,28.99,13730381939,13637498104,2.25,20150513
18,2021-10-18,sh600698,600698,湖南天雁,3.17,3.22,3.12,3.13,1.93,0.06,77581,24608538.0,3.22,1.05,314.06,3.11,3374179801,2338113476,4.29,19931206
19,2021-10-18,sz002898,002898,赛隆药业,9.51,9.55,9.24,9.34,1.93,0.18,7184,6797393.0,3.32,0.71,88.88,9.33,1673760000,960367930,2.81,20170912
0,2021-10-18,sz002498,002498,汉缆股份,4.23,4.26,4.14,4.16,1.93,0.08,278121,117314469.0,2.89,0.84,14.49,4.15,14072347080,14072347080,2.33,20101109
1,2021-10-18,sz300283,300283,温州宏丰,6.88,6.89,6.71,6.75,1.93,0.13,81441,55643713.0,2.67,2.73,45.65,6.75,3007146382,2054467657,3.77,20120110
2,2021-10-18,sz000591,000591,太阳能,10.59,10.78,10.2,10.22,1.92,0.2,2855420,3002869920.0,5.58,14.02,19.59,10.39,31845168159,21572877658,2.2,19960208
3,2021-10-18,sz300402,300402,宝色股份,25.44,25.66,24.71,24.71,1.92,0.48,122063,309643952.0,3.81,6.04,111.88,24.96,5138880000,5138880000,8.51,20141010
4,2021-10-18,sz002438,002438,江苏神通,13.79,14.07,13.33,13.54,1.92,0.26,113683,156480096.0,5.47,2.54,26.97,13.53,6698577391,6166139368,2.96,20100623
5,2021-10-18,sz002531,002531,天顺风能,16.98,17.4,16.58,17.0,1.92,0.32,543096,922837088.0,4.92,3.07,19.16,16.66,30606603873,30037730591,4.23,20101231
6,2021-10-18,sz002249,002249,大洋电机,6.9,6.9,6.7,6.77,1.92,0.13,554287,378522080.0,2.95,3.22,34.05,6.77,16322158132,11868478757,1.99,20080619
7,2021-10-18,sh603566,603566,普莱柯,19.25,19.27,18.74,18.9,1.91,0.36,23815,45377488.0,2.81,0.74,18.91,18.89,6188798000,6188798000,3.61,20150518
8,2021-10-18,sz300298,300298,三诺生物,26.75,26.99,25.6,26.06,1.9,0.5,27494,72318016.0,5.3,0.6,63.47,26.25,15107547665,12173384757,5.6,20120319
9,2021-10-18,sz300100,300100,双林股份,9.1,9.14,8.92,8.96,1.9,0.17,36181,32745009.0,2.46,0.95,22.57,8.93,3659563116,3468900581,2.0,20100806
10,2021-10-18,sz000678,000678,襄阳轴承,4.82,4.84,4.71,4.73,1.9,0.09,22899,10949182.0,2.75,0.5,101.17,4.73,2215328862,2215328862,2.01,19970106
11,2021-10-18,sz300117,300117,嘉寓股份,4.29,4.29,4.02,4.06,1.9,0.08,173390,72581585.0,6.41,2.42,-27.86,4.21,3074900400,3074900400,2.2,20100902
12,2021-10-18,sh603685,603685,晨丰科技,11.8,11.85,11.55,11.67,1.9,0.22,5987,7015108.0,2.59,0.35,14.4,11.58,1994200000,1994200000,1.8,20171127
13,2021-10-18,sz002839,002839,张家港行,5.9,5.9,5.77,5.78,1.9,0.11,243830,142662296.0,2.25,1.6,8.94,5.79,10666956466,8978372831,0.96,20170124
14,2021-10-18,sz002377,002377,国创高新,3.22,3.28,2.9,2.94,1.9,0.06,373482,118941799.0,12.03,4.08,-16.07,3.16,2950567147,2949507944,1.36,20100323
15,2021-10-18,sz300852,300852,四会富仕,48.9,51.39,48.88,51.39,1.9,0.91,23062,115314919.0,5.23,6.48,26.51,47.99,4984414164,1740615989,5.0,20200713
16,2021-10-18,sz300516,300516,久之洋,30.12,30.3,29.36,29.8,1.89,0.56,9749,29150010.0,3.18,0.54,79.71,29.56,5421600000,5421600000,4.72,20160602
17,2021-10-18,sh600896,600896,*ST海医,4.31,4.33,4.2,4.2,1.89,0.08,26760,11397998.0,3.07,0.28,-40.75,4.23,4416911356,4074847865,2.02,19960503
18,2021-10-18,sz002778,002778,中晟高科,18.33,18.47,17.98,18.1,1.89,0.34,17004,31014840.0,2.72,1.36,25.24,17.99,2286727989,2286727989,4.34,20160106
19,2021-10-18,sh600131,600131,国网信通,14.02,14.2,13.51,13.75,1.89,0.26,61772,85718972.0,5.01,1.14,38.59,13.76,16759431507,7573805636,3.45,19980402
0,2021-10-18,sh600017,600017,日照港,2.7,2.7,2.63,2.65,1.89,0.05,160359,42859612.0,2.64,0.52,11.84,2.65,8304265498,8304265498,0.65,20061017
1,2021-10-18,sh600032,600032,浙江新能,16.22,16.58,15.65,15.88,1.88,0.3,595594,969299600.0,5.84,28.63,75.51,15.92,33737600000,3373760000,4.51,20210525
2,2021-10-18,sz000601,000601,韶能股份,4.87,4.91,4.77,4.8,1.88,0.09,83023,40268071.0,2.93,0.77,19.96,4.78,5262286628,5259026616,1.11,19960830
3,2021-10-18,sz002378,002378,章源钨业,9.21,9.23,8.98,9.04,1.88,0.17,116370,106151500.0,2.77,1.27,114.29,9.04,8511582086,8430110665,4.91,20100331
4,2021-10-18,sh600523,600523,贵航股份,15.17,15.26,14.81,14.88,1.88,0.28,19838,29905675.0,3.02,0.49,35.58,14.89,6133402724,6129356885,2.33,20011227
5,2021-10-18,sz003025,003025,思进智能,29.81,30.75,28.47,29.24,1.88,0.55,14242,42795834.0,7.79,5.06,26.05,29.26,3354996260,838853400,3.92,20201211
6,2021-10-18,sz000088,000088,盐 田 港,5.42,5.42,5.31,5.32,1.88,0.1,43118,23217743.0,2.07,0.19,26.65,5.32,12190456669,12190456669,1.39,19970728
7,2021-10-18,sh603188,603188,亚邦股份,5.43,5.45,5.29,5.36,1.88,0.1,27614,14843475.0,3.0,0.48,-13.66,5.33,3127680000,3127680000,1.4,20140909
8,2021-10-18,sh600163,600163,中闽能源,8.15,8.25,7.76,7.8,1.88,0.15,907921,733619232.0,6.13,7.87,24.59,8.0,15509418565,9406414880,4.02,19980602
9,2021-10-18,sz300503,300503,昊志机电,14.14,14.3,13.75,13.84,1.87,0.26,97145,136679490.0,3.96,4.91,20.75,13.88,4327869901,2796683576,3.45,20160309
10,2021-10-18,sz002458,002458,益生股份,10.34,10.38,10.02,10.14,1.87,0.19,133266,136495828.0,3.55,1.97,18.61,10.15,10266689193,6994501096,3.0,20100810
11,2021-10-18,sz300575,300575,中旗股份,20.71,20.8,20.2,20.2,1.87,0.38,6140,12583930.0,2.95,0.47,23.22,20.33,4287296183,2692157060,2.8,20161220
12,2021-10-18,sz002195,002195,二三四五,2.18,2.23,2.13,2.14,1.87,0.04,1242378,271538384.0,4.67,2.2,28.22,2.14,12480167905,12282996630,1.37,20071212
13,2021-10-18,sz002758,002758,浙农股份,10.38,10.44,10.03,10.08,1.86,0.19,37867,39070116.0,4.02,1.94,12.08,10.19,5065366707,2024385471,1.66,20150527
14,2021-10-18,sh600785,600785,新华百货,12.61,12.65,12.21,12.5,1.86,0.23,8521,10638166.0,3.55,0.38,37.64,12.38,2845210441,2845210441,1.44,19970108
15,2021-10-18,sz000883,000883,湖北能源,4.95,5.05,4.85,4.86,1.85,0.09,790075,391112624.0,4.12,1.21,9.84,4.86,32211874956,32202531177,1.09,19980519
16,2021-10-18,sz000761,000761,本钢板材,4.95,5.01,4.76,4.85,1.85,0.09,441276,216827089.0,5.14,1.19,4.6,4.86,20335378917,18355378917,1.01,19980115
17,2021-10-18,sh601890,601890,亚星锚链,7.16,7.22,7.01,7.07,1.85,0.13,222292,158909737.0,2.99,2.32,49.69,7.03,6869304000,6869304000,2.22,20101228
18,2021-10-18,sz300695,300695,兆丰股份,53.98,54.1,52.8,53.2,1.85,0.98,4128,22160023.0,2.45,0.62,32.18,53.0,3599262246,3599262246,1.9,20170908
19,2021-10-18,sz002666,002666,德联集团,4.96,4.97,4.85,4.88,1.85,0.09,58005,28603828.0,2.46,1.3,14.27,4.87,3741473169,2220424089,1.13,20120327
0,2021-10-18,sz300947,300947,德必集团,30.32,30.49,29.9,30.2,1.85,0.55,2268,6848031.0,1.98,1.12,23.9,29.77,2451190019,612797520,1.86,20210210
1,2021-10-18,sz300276,300276,三丰智能,3.86,3.87,3.76,3.77,1.85,0.07,100549,38352656.0,2.9,1.07,47.89,3.79,5463870978,3640311381,2.3,20111115
2,2021-10-18,sz002910,002910,庄园牧场,11.03,11.04,10.59,10.87,1.85,0.2,66716,72372366.0,4.16,3.9,56.08,10.83,2563162783,1886813309,1.6,20171031
3,2021-10-18,sz300727,300727,润禾材料,28.71,28.8,27.9,28.17,1.84,0.52,28446,80893573.0,3.19,2.53,46.34,28.19,3642724800,3233573307,5.85,20171127
4,2021-10-18,sh600255,600255,鑫科材料,2.21,2.22,2.16,2.19,1.84,0.04,177918,38964066.0,2.76,1.01,44.81,2.17,3976991257,3910801757,3.23,20001122
5,2021-10-18,sz300173,300173,福能东方,6.63,6.64,6.44,6.49,1.84,0.12,118881,78054915.0,3.07,1.79,95.0,6.51,4871231378,4399562623,3.16,20110201
6,2021-10-18,sz300554,300554,三超新材,17.13,17.35,16.35,16.36,1.84,0.31,28292,48009901.0,5.95,5.35,75.04,16.82,1603596977,905096697,3.06,20170421
7,2021-10-18,sz000667,000667,美好置业,1.66,1.67,1.63,1.63,1.84,0.03,316588,52261320.0,2.45,1.3,-6.58,1.63,4095201131,4049256726,0.6,19961205
8,2021-10-18,sz000912,000912,泸天化,6.09,6.2,5.88,5.99,1.84,0.11,384975,233242955.0,5.35,2.46,15.45,5.98,9549120000,9549120000,1.67,19990603
9,2021-10-18,sh600378,600378,昊华科技,29.41,29.41,28.34,28.91,1.84,0.53,39871,114655896.0,3.7,1.12,32.9,28.88,27034544212,10488545650,4.06,20010111
10,2021-10-18,sz300490,300490,华自科技,21.68,22.29,21.24,21.69,1.83,0.39,228642,495458304.0,4.93,8.18,135.85,21.29,6200068882,6056695899,3.51,20151231
11,2021-10-18,sz300509,300509,新美星,6.12,6.14,5.93,6.01,1.83,0.11,30245,18320916.0,3.49,1.8,30.87,6.01,1813968000,1028920514,3.04,20160425
12,2021-10-18,sz300353,300353,东土科技,9.47,9.53,9.19,9.3,1.83,0.17,78551,73892536.0,3.66,1.95,-95.18,9.3,4838989095,3809388592,6.21,20120927
13,2021-10-18,sz300214,300214,日科化学,7.25,7.25,7.07,7.15,1.83,0.13,29753,21377656.0,2.53,0.82,21.58,7.12,3413391452,2642435311,1.52,20110511
