trade_date,stock_code,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
2021-10-22,sh603721,603721,中广天择,13.6,13.6,12.45,12.46,10.03,1.24,92351,124748896.0,9.3,7.1,107.12,12.36,1768000000,1768000000,3.35,20170811
2021-10-22,sz002655,002655,共达电声,11.85,11.85,10.82,10.87,10.03,1.08,386025,450547600.0,9.56,10.73,42.53,10.77,4266000000,4264274640,7.11,20120217
2021-10-22,sh603045,603045,福达合金,22.5,22.5,22.5,22.5,10.02,2.05,8475,19068300.0,0.0,0.62,43.6,20.45,3096450000,3096450000,3.65,20180517
2021-10-22,sh600039,600039,四川路桥,10.21,10.21,10.21,10.21,10.02,0.93,52312,53410164.0,0.0,0.14,9.69,9.28,48757143251,36863465457,2.02,20030325
2021-10-22,sz300223,300223,北京君正,129.99,137.9,120.0,120.0,10.02,11.84,162962,2103037184.0,15.15,5.03,85.86,118.15,60962371316,42134748666,7.18,20110531
2021-10-22,sz002918,002918,蒙娜丽莎,23.18,23.18,21.08,21.1,10.01,2.11,64397,145163978.0,9.97,3.01,17.05,21.07,9603750769,4964564701,2.63,20171219
2021-10-22,sh603078,603078,江化微,23.62,23.62,21.24,21.32,10.01,2.15,79864,183541374.0,11.09,4.08,151.48,21.47,4628864332,4628864332,4.16,20170410
2021-10-22,sh603378,603378,亚士创能,26.81,26.81,24.26,24.46,10.01,2.44,41258,106961907.0,10.46,1.48,66.99,24.37,8014885077,7482471668,3.95,20170928
2021-10-22,sz001219,001219,青岛食品,27.25,27.25,27.25,27.25,10.01,2.48,2173,5921779.0,0.0,0.98,35.38,24.77,2418437500,604950000,5.18,20211021
2021-10-22,sh600470,600470,六国化工,9.12,9.12,8.08,8.24,10.01,0.83,1389167,1226631296.0,12.55,26.63,15.61,8.29,4756992000,4756992000,3.12,20040305
2021-10-22,sz000526,000526,学大教育,22.97,22.97,21.36,21.65,10.01,2.09,42626,95598674.0,7.71,3.81,12.21,20.88,2705009426,2567296742,2.52,19931101
2021-10-22,sh605589,605589,圣泉集团,31.88,31.88,28.7,28.71,10.01,2.9,131235,411572640.0,10.97,16.19,33.18,28.98,24699884384,2584192800,3.24,20210810
2021-10-22,sz002032,002032,苏 泊 尔,50.02,50.02,45.49,45.49,10.01,4.55,128890,627526496.0,9.96,2.15,23.37,45.47,40450097370,30011555922,5.98,20040817
2021-10-22,sh603650,603650,彤程新材,52.89,52.89,48.47,48.47,10.0,4.81,78124,406309552.0,9.19,1.32,66.28,48.08,31419236272,31419236272,13.18,20180627
2021-10-22,sh603922,603922,金鸿顺,27.6,27.6,25.13,25.13,10.0,2.51,43108,117605285.0,9.84,3.37,-275.86,25.09,3532800000,3532800000,3.43,20171023
2021-10-22,sh605286,605286,同力日升,20.13,20.13,20.13,20.13,10.0,1.83,4725,9510801.0,0.0,1.12,27.18,18.3,3381840000,845460000,2.44,20210322
2021-10-22,sh603737,603737,三棵树,121.11,121.11,110.54,111.0,10.0,11.01,34023,400448160.0,9.6,0.93,201.68,110.1,45590343929,44201979582,18.47,20160603
2021-10-22,sh603398,603398,邦宝益智,14.52,14.52,12.95,13.0,10.0,1.32,199064,278374160.0,11.89,6.72,88.44,13.2,4975053042,4303478256,4.48,20151209
2021-10-22,sh603208,603208,江山欧派,65.12,65.12,60.52,60.52,10.0,5.92,25571,164597238.0,7.77,2.43,19.28,59.2,6841564440,6841564440,3.97,20170210
2021-10-22,sz002617,002617,露笑科技,15.51,15.51,14.2,14.31,10.0,1.41,774067,1170552688.0,9.29,5.98,77.3,14.1,24872942266,20064331848,6.61,20110920
2021-10-22,sz000897,000897,津滨发展,2.64,2.64,2.4,2.42,10.0,0.24,689297,176365363.0,10.0,4.26,67.85,2.4,4269598698,4269525834,2.93,19990422
2021-10-22,sz002959,002959,小熊电器,50.84,50.84,46.16,46.22,10.0,4.62,38201,187199773.0,10.13,5.01,28.61,46.22,7953612960,3875079453,4.13,20190823
2021-10-22,sz002557,002557,洽洽食品,48.97,48.97,44.6,44.63,10.0,4.45,124683,600857184.0,9.82,2.46,37.93,44.52,24827873102,24827689465,5.99,20110302
2021-10-22,sh605288,605288,凯迪股份,61.42,61.42,55.37,55.78,9.99,5.58,13844,82780121.0,10.83,7.91,36.64,55.84,4341740491,1074850000,2.15,20200601
2021-10-22,sh600536,600536,中国软件,52.95,52.95,48.23,48.23,9.99,4.81,273215,1410991504.0,9.8,5.52,-36.28,48.14,26187099307,26187099307,13.54,20020517
2021-10-22,sh601702,601702,华峰铝业,12.77,12.77,10.81,11.61,9.99,1.16,525744,620343056.0,16.88,18.92,26.59,11.61,12751235762,3549166100,4.44,20200907
2021-10-22,sh603931,603931,格林达,32.92,32.92,30.21,30.21,9.99,2.99,11896,38657574.0,9.05,1.44,34.76,29.93,4692472764,2715959585,3.98,20200819
2021-10-22,sz001216,001216,华瓷股份,17.95,17.95,14.91,16.88,9.99,1.63,353069,576559472.0,18.63,56.07,42.82,16.32,4521007265,1130252265,3.6,20211019
2021-10-22,sh603138,603138,海量数据,18.07,18.07,16.06,16.35,9.98,1.64,271687,477993488.0,12.23,10.75,274.56,16.43,4653547223,4565647949,8.86,20170306
2021-10-22,sh603220,603220,中贝通信,16.31,16.31,14.78,14.9,9.98,1.48,226280,363660560.0,10.32,12.44,44.88,14.83,5508865600,2966905111,3.4,20181115
2021-10-22,sh600336,600336,澳柯玛,8.28,8.28,7.5,7.64,9.96,0.75,580708,469219216.0,10.36,7.41,30.36,7.53,6609619867,6490290991,2.76,20001229
2021-10-22,sh603385,603385,惠达卫浴,9.28,9.28,8.62,8.72,9.95,0.84,96312,87966733.0,7.82,2.61,11.82,8.44,3570222925,3427999000,0.92,20170405
2021-10-22,sz002108,002108,沧州明珠,8.29,8.29,7.25,7.67,9.95,0.75,1206610,971288336.0,13.79,8.51,25.72,7.54,11754591610,11754591610,3.19,20070124
2021-10-22,sh600376,600376,首开股份,5.74,5.74,5.23,5.23,9.75,0.51,303218,170206120.0,9.75,1.18,8.73,5.23,14806704489,14806704489,0.54,20010312
2021-10-22,sz300426,300426,唐德影视,6.57,6.77,5.96,6.0,9.68,0.58,89131,57626355.0,13.52,2.25,-17.14,5.99,2725048755,2607719514,227.1,20150217
2021-10-22,sh603790,603790,雅运股份,11.39,11.39,10.24,10.31,9.62,1.0,28692,30264551.0,11.07,1.5,21.08,10.39,2179590400,2179590400,1.9,20180912
2021-10-22,sz300459,300459,汤姆猫,4.34,4.54,3.93,3.99,9.6,0.38,3955798,1672940288.0,15.4,13.87,19.06,3.96,15258619475,12381063950,4.42,20150515
2021-10-22,sz002791,002791,坚朗五金,150.4,151.46,138.32,140.0,9.23,12.71,66365,985854288.0,9.54,4.13,63.79,137.69,48359616000,24182764714,11.57,20160329
2021-10-22,sh688630,688630,芯碁微装,58.04,61.87,53.83,53.87,9.0,4.79,33931,197026047.0,15.1,13.22,81.23,53.25,7011232000,1490007639,8.08,20210401
2021-10-22,sz300809,300809,华辰装备,55.57,59.69,49.0,50.32,8.96,4.57,212662,1135158800.0,20.96,46.74,68.29,51.0,8720044400,2528157150,6.12,20191204
2021-10-22,sz000056,000056,皇庭国际,4.35,4.38,3.9,3.96,8.75,0.35,581560,241961661.0,12.0,6.44,-110.61,4.0,5109199932,3931220206,1.08,19960708
2021-10-22,sz300975,300975,商络电子,16.8,16.99,15.3,15.31,8.74,1.35,47919,77145692.0,10.94,10.49,28.03,15.45,7056000000,767160240,4.96,20210421
2021-10-22,sz300346,300346,南大光电,55.86,58.17,52.6,52.93,8.51,4.38,392213,2193573232.0,10.82,10.26,137.88,51.48,23583055294,21346177010,11.75,20120807
2021-10-22,sz002544,002544,杰赛科技,21.8,21.99,19.12,19.5,8.46,1.7,422979,880038720.0,14.28,6.4,110.79,20.1,14896372185,14412098156,4.21,20110128
2021-10-22,sh603665,603665,康隆达,21.7,22.0,18.44,18.44,8.45,1.69,92631,192534831.0,17.79,5.85,83.82,20.01,3433925375,3433925375,3.19,20170313
2021-10-22,sh603801,603801,志邦家居,23.23,23.48,21.2,21.4,8.3,1.78,88346,203090742.0,10.63,2.89,23.9,21.45,7254932448,7091932184,3.28,20170630
2021-10-22,sz300113,300113,顺网科技,13.29,13.47,12.25,12.36,8.22,1.01,348720,454092192.0,9.93,7.21,66.08,12.28,9227077420,6430332464,3.77,20100827
2021-10-22,sz002837,002837,英维克,40.04,40.79,36.95,37.65,7.98,2.96,196725,777417408.0,10.36,7.74,60.33,37.08,12902335846,10174096973,8.86,20161229
2021-10-22,sz300782,300782,卓胜微,329.92,335.68,305.88,306.0,7.89,24.13,89353,2921271856.0,9.75,4.45,54.05,305.79,110048372208,66203509303,15.78,20190618
2021-10-22,sz002683,002683,宏大爆破,27.12,27.68,24.28,25.03,7.79,1.96,165161,425899312.0,13.51,2.56,44.91,25.16,20324058511,17479597380,3.71,20120612
2021-10-22,sz300171,300171,东富龙,43.13,43.55,39.59,40.38,7.58,3.04,86568,367545616.0,9.88,2.02,39.82,40.09,27100176535,18454357740,7.18,20110201
2021-10-22,sz002847,002847,盐津铺子,57.51,58.85,53.3,53.41,7.5,4.01,52422,298864640.0,10.37,4.63,76.5,53.5,7439493600,6515597865,9.98,20170208
2021-10-22,sz002371,002371,北方华创,368.0,370.0,339.0,345.21,7.47,25.57,82426,2973192048.0,9.05,1.79,295.04,342.43,183130213600,169482050032,25.75,20100316
2021-10-22,sz002271,002271,东方雨虹,48.87,49.8,46.1,46.1,7.45,3.39,488212,2372310448.0,8.14,2.51,40.11,45.48,123326446204,95073524761,5.26,20080910
2021-10-22,sh600690,600690,海尔智家,27.71,28.12,25.81,25.9,7.44,1.92,951757,2608023856.0,8.96,1.51,19.0,25.79,260360550383,174809994042,3.53,19931119
2021-10-22,sz300269,300269,ST联建,3.48,3.55,3.25,3.27,7.41,0.24,197264,68270251.0,9.26,5.06,13.41,3.24,1940131926,1356925783,10.48,20111012
2021-10-22,sh603195,603195,公牛集团,174.42,175.57,161.06,163.0,7.34,11.93,36734,627789248.0,8.93,4.86,36.89,162.49,104863623786,13186328862,11.08,20200206
2021-10-22,sh600983,600983,惠而浦,9.63,9.88,9.1,9.25,7.24,0.65,84791,80459179.0,8.69,1.11,-28.59,8.98,7380807570,7380807570,2.16,20040727
2021-10-22,sh603728,603728,鸣志电器,17.35,17.45,16.16,16.16,7.16,1.16,54438,92849309.0,7.97,1.31,28.28,16.19,7289862750,7217600000,3.14,20170509
2021-10-22,sz002946,002946,新乳业,16.53,16.84,15.6,15.66,7.06,1.09,154070,252069383.0,8.03,10.53,49.06,15.44,14335991465,2417588092,5.62,20190125
2021-10-22,sz000333,000333,美的集团,74.5,75.0,69.95,69.97,6.92,4.82,819479,6030294016.0,7.25,1.2,17.33,69.68,520107488540,508215801967,4.59,20130918
2021-10-22,sz002118,002118,紫鑫药业,3.12,3.19,2.82,2.9,6.85,0.2,1159484,354247968.0,12.67,9.05,-9.71,2.92,3995970657,3995717794,1.13,20070302
2021-10-22,sz300749,300749,顶固集创,8.9,8.99,8.24,8.36,6.84,0.57,55694,48511521.0,9.0,3.58,18.97,8.33,1826007660,1385915565,2.13,20180925
2021-10-22,sh603324,603324,盛剑环境,54.5,54.8,51.01,51.91,6.84,3.49,31662,169044604.0,7.43,10.22,57.18,51.01,6753640000,1688791718,5.13,20210407
2021-10-22,sz300789,300789,唐源电气,27.72,29.24,25.52,25.96,6.78,1.76,30580,84288970.0,14.33,9.92,45.29,25.96,2294355738,854162583,3.01,20190828
2021-10-22,sh605111,605111,新洁能,147.38,149.5,138.15,143.9,6.77,9.34,79056,1141727376.0,8.22,7.79,50.4,138.04,20880798400,14955768688,14.62,20200928
2021-10-22,sz300613,300613,富瀚微,172.35,177.0,164.55,167.01,6.69,10.8,45947,779899984.0,7.71,4.06,57.69,161.55,20706309106,19520437179,13.78,20170220
2021-10-22,sz300629,300629,新劲刚,27.99,28.59,26.03,26.33,6.63,1.74,95354,263305456.0,9.75,10.25,44.68,26.25,3906365375,2604380884,4.31,20170324
2021-10-22,sz003012,003012,东鹏控股,13.57,13.82,12.61,12.75,6.6,0.84,126251,168061777.0,9.51,1.96,20.86,12.73,16157256200,8720342843,2.1,20201019
2021-10-22,sz002285,002285,世联行,4.07,4.2,3.82,3.84,6.54,0.25,1056840,434550928.0,9.95,5.25,58.28,3.82,8276666823,8198787837,1.64,20090828
2021-10-22,sh688200,688200,华峰测控,553.05,555.0,513.0,517.48,6.53,33.9,5276,284330384.0,8.09,1.46,81.74,519.15,33917867400,20035117259,13.9,20200218
2021-10-22,sz300556,300556,丝路视觉,22.11,22.27,20.56,20.73,6.45,1.34,79078,171768066.0,8.23,8.86,78.85,20.77,2614305790,1972339442,3.8,20161104
2021-10-22,sz300946,300946,恒而达,82.08,84.42,75.4,77.77,6.38,4.92,36614,296336704.0,11.69,21.96,46.55,77.16,5472273600,1368273600,5.62,20210208
2021-10-22,sz300344,300344,立方数科,5.18,5.52,4.83,4.88,6.37,0.31,153889,80541579.0,14.17,4.46,32.28,4.87,3324039235,1788035886,5.02,20120801
2021-10-22,sz300894,300894,火星人,51.0,52.0,48.0,48.39,6.32,3.03,27926,141349627.0,8.34,6.9,74.14,47.97,20655000000,2065500000,16.64,20201231
2021-10-22,sz002816,002816,和科达,19.29,19.93,17.66,18.15,6.28,1.14,22282,41910295.0,12.51,2.27,50.08,18.15,1929000000,1891178213,4.97,20161025
2021-10-22,sh601155,601155,新城控股,38.95,40.32,38.21,38.39,6.28,2.3,325556,1286926672.0,5.76,1.44,10.22,36.65,88050291555,87808482165,1.74,20151204
2021-10-22,sz300604,300604,长川科技,44.6,46.25,42.05,42.51,6.27,2.63,164419,732912896.0,10.01,3.85,156.09,41.97,26953061269,19064580996,17.25,20170417
2021-10-22,sh688728,688728,格科微,32.58,33.42,30.71,30.9,6.26,1.92,165254,533805840.0,8.84,10.03,63.22,30.66,81413744096,5365417557,11.71,20210818
2021-10-22,sz002242,002242,九阳股份,23.63,23.95,22.22,22.3,6.25,1.39,114869,268308237.0,7.78,1.5,20.07,22.24,18124989790,18100780855,4.56,20080528
2021-10-22,sh605098,605098,行动教育,48.89,49.36,45.71,46.42,6.21,2.86,19572,93302477.0,7.93,9.28,26.89,46.03,4123473389,1031090100,4.21,20210421
2021-10-22,sz000786,000786,北新建材,32.42,33.26,30.6,30.6,6.16,1.88,259752,838689360.0,8.71,1.54,14.9,30.54,54773844238,54773844238,3.17,19970606
2021-10-22,sh603313,603313,梦百合,18.14,18.14,16.83,17.12,6.14,1.05,187788,327645024.0,7.67,3.87,500.58,17.09,8825986869,8803324567,2.61,20161013
2021-10-22,sh603719,603719,良品铺子,38.8,39.0,36.32,37.01,6.13,2.24,68199,260224651.0,7.33,3.05,37.02,36.56,15558800000,8679429438,7.14,20200224
2021-10-22,sh600580,600580,卧龙电驱,14.58,14.76,13.86,13.93,6.11,0.84,533868,769374016.0,6.55,4.06,22.91,13.74,19176528504,19176528504,2.41,20020606
2021-10-22,sh603666,603666,亿嘉和,56.3,57.66,53.18,53.43,5.93,3.15,34075,189503089.0,8.43,1.66,63.24,53.15,11638818153,11560912465,5.02,20180612
2021-10-22,sh603505,603505,金石资源,42.5,43.33,39.65,40.93,5.85,2.35,167001,698012528.0,9.17,5.4,66.09,40.15,13243469710,13150391140,11.66,20170503
2021-10-22,sz000656,000656,金科股份,5.07,5.27,4.9,4.91,5.85,0.28,1312906,668996032.0,7.72,2.5,3.65,4.79,27072359187,26657529485,0.76,19961128
2021-10-22,sz300723,300723,一品红,31.86,32.26,30.4,30.42,5.78,1.74,31568,100287846.0,6.18,2.54,23.87,30.12,9176754096,3961506586,5.49,20171116
2021-10-22,sz300151,300151,昌红科技,35.91,36.36,33.56,34.06,5.77,1.96,77133,273342656.0,8.25,2.44,167.41,33.95,18044775000,11339239653,18.12,20101222
2021-10-22,sh605399,605399,晨光新材,43.69,44.56,40.3,41.11,5.76,2.38,80363,344699712.0,10.31,12.35,24.89,41.31,8038960000,2843250830,6.39,20200804
2021-10-22,sz001914,001914,招商积余,14.04,14.08,13.35,13.35,5.72,0.76,163438,226794667.0,5.5,2.45,30.01,13.28,14887258682,9362326419,1.77,19940928
2021-10-22,sz002409,002409,雅克科技,77.2,78.36,72.93,73.98,5.71,4.17,72460,554610912.0,7.44,2.45,75.88,73.03,36741616742,22801770616,6.14,20100525
2021-10-22,sz002572,002572,索菲亚,17.96,18.27,17.04,17.1,5.71,0.97,368370,658198672.0,7.24,5.78,18.37,16.99,16386165882,11450044314,2.71,20110412
2021-10-22,sh600597,600597,光明乳业,13.8,13.81,13.16,13.25,5.67,0.74,364713,494134512.0,4.98,2.98,32.37,13.06,16897927624,16895367724,2.74,20020828
2021-10-22,sz300917,300917,特发服务,25.6,27.49,24.35,24.6,5.65,1.37,34064,89680681.0,12.96,11.59,29.52,24.23,3328000000,752128000,4.13,20201221
2021-10-22,sh600079,600079,人福医药,21.52,21.68,20.35,20.37,5.65,1.15,236269,504160320.0,6.53,1.77,26.53,20.37,35143707460,28651579534,2.82,19970606
2021-10-22,sz300688,300688,创业黑马,38.19,40.5,34.4,34.97,5.61,2.03,325697,1237171136.0,16.87,36.96,400.16,36.16,4170690793,3365546567,7.08,20170810
2021-10-22,sz300413,300413,芒果超媒,41.37,42.55,40.21,40.61,5.59,2.19,212351,879419888.0,5.97,2.28,26.66,39.18,77391720117,38530224776,4.75,20150121
2021-10-22,sz003011,003011,海象新材,25.23,26.12,23.82,23.85,5.56,1.33,44727,111317508.0,9.62,7.49,25.25,23.9,2590515480,1506738703,2.05,20200930
2021-10-22,sz002857,002857,三晖电气,16.74,16.87,15.79,15.81,5.55,0.88,27255,44981835.0,6.81,2.99,-6530.1,15.86,2142720000,1524302567,4.33,20170323
2021-10-22,sz300091,300091,金通灵,4.78,4.87,4.51,4.55,5.52,0.25,592617,282812880.0,7.95,5.54,69.3,4.53,7118204943,5116068822,2.16,20100625
2021-10-22,sh688233,688233,神工股份,76.1,78.48,72.14,72.14,5.49,3.96,36096,275422864.0,8.79,4.43,60.86,72.14,12176000000,6203084812,9.4,20200221
2021-10-22,sz300853,300853,申昊科技,42.3,42.98,39.89,40.95,5.49,2.2,70057,294524176.0,7.71,7.55,74.03,40.1,6215155920,3922687116,5.33,20200724
2021-10-22,sh605336,605336,帅丰电器,30.79,30.8,29.07,29.2,5.48,1.6,20607,62176172.0,5.93,4.6,17.57,29.19,4372949750,1379392000,2.48,20201019
2021-10-22,sz300780,300780,德恩精工,18.67,19.19,17.62,17.8,5.48,0.97,113330,210589069.0,8.87,17.4,46.67,17.7,2738328900,1215885617,2.57,20190531
2021-10-22,sh688663,688663,新风光,35.33,36.36,31.31,33.84,5.46,1.83,75404,253064692.0,15.07,23.94,60.35,33.5,4944433500,1112577030,5.0,20210413
2021-10-22,sz002538,002538,司尔特,12.97,13.53,12.26,12.43,5.45,0.67,1200763,1578508544.0,10.33,14.4,21.94,12.3,11070618246,10816441589,2.76,20110118
2021-10-22,sh688216,688216,气派科技,50.81,51.68,48.1,48.87,5.41,2.61,10638,53787736.0,7.43,4.92,39.68,48.2,5399578700,1099097938,5.67,20210623
2021-10-22,sz000403,000403,派林生物,30.74,31.04,29.05,29.31,5.35,1.56,68213,206472022.0,6.82,1.27,55.59,29.18,22525583332,16484400805,3.62,19960628
2021-10-22,sh603986,603986,兆易创新,154.4,155.69,147.06,148.0,5.26,7.71,216083,3306882736.0,5.88,3.51,65.41,146.69,102789028366,95096679244,8.96,20160818
2021-10-22,sh688268,688268,华特气体,75.41,77.43,71.54,71.91,5.25,3.76,16266,122087834.0,8.22,4.83,68.69,71.65,9049200000,2537908468,6.93,20191226
2021-10-22,sz300576,300576,容大感光,39.79,41.5,37.8,37.8,5.24,1.98,85632,343329088.0,9.79,7.71,152.11,37.81,7484658876,4421085760,13.51,20161220
2021-10-22,sh603180,603180,金牌厨柜,34.3,35.05,32.6,33.0,5.21,1.7,44766,153236507.0,7.52,3.13,30.51,32.6,5295325375,4912203945,2.5,20170512
2021-10-22,sh603661,603661,恒林股份,38.42,39.21,36.53,36.53,5.2,1.9,11992,45635388.0,7.34,1.2,11.55,36.52,3842000000,3842000000,1.36,20171121
2021-10-22,sh688699,688699,明微电子,242.8,245.65,233.69,234.69,5.2,12.0,15225,366312896.0,5.18,8.62,22.57,230.8,18056550400,4288430720,11.0,20201218
2021-10-22,sz002210,002210,*ST飞马,2.64,2.64,2.52,2.55,5.18,0.13,191032,50071140.0,4.78,0.72,1128.07,2.51,7025654523,7020974609,53.08,20080130
2021-10-22,sz002619,002619,*ST艾格,1.83,1.83,1.79,1.83,5.17,0.09,876310,159675774.0,2.3,6.12,-37.24,1.74,3376160103,2619394274,1.58,20110929
2021-10-22,sh600383,600383,金地集团,11.43,11.96,10.92,11.0,5.15,0.56,902210,1045088672.0,9.57,2.0,11.7,10.87,51601690228,51601690228,0.9,20010412
2021-10-22,sz300781,300781,因赛集团,23.13,24.24,22.17,22.3,5.14,1.13,85830,199552531.0,9.41,23.97,40.06,22.0,2542075958,828298715,3.92,20190606
2021-10-22,sh600226,600226,ST瀚叶,2.26,2.26,2.15,2.16,5.12,0.11,197877,44491902.0,5.12,0.63,19.94,2.15,7071568438,7071568438,2.7,19991116
2021-10-22,sh603833,603833,欧派家居,138.75,142.0,131.4,132.19,5.1,6.73,33962,472273920.0,8.03,0.56,41.74,132.02,84519832785,84519832785,6.8,20170328
2021-10-22,sz000007,000007,*ST全新,4.33,4.33,4.05,4.08,5.1,0.21,85092,36257914.0,6.8,2.75,-328.39,4.12,1500120031,1337745031,24.12,19920413
2021-10-22,sz000980,000980,*ST众泰,9.43,9.43,8.76,9.07,5.01,0.45,477859,435350288.0,7.46,3.84,-12.7,8.98,19120940246,11749258644,-3.69,20000616
2021-10-22,sh603032,603032,*ST德新,37.8,37.8,36.0,36.0,5.0,1.8,16395,61548756.0,5.0,1.02,136.51,36.0,6325376400,6048302400,8.12,20170105
2021-10-22,sz002470,002470,*ST金正,2.52,2.52,2.35,2.4,5.0,0.12,532655,132281196.0,7.08,1.78,90.12,2.4,8280789910,7546901569,1.31,20100908
2021-10-22,sh600695,600695,*ST绿庭,5.89,5.89,5.58,5.66,4.99,0.28,88059,50849318.0,5.53,2.4,559.65,5.61,4188568069,2158491525,6.54,19931122
2021-10-22,sz300353,300353,东土科技,10.18,10.25,9.35,9.51,4.95,0.48,316865,312198368.0,9.28,7.88,-102.31,9.7,5201785531,4094992171,6.68,20120927
2021-10-22,sh603557,603557,ST起步,4.7,4.7,4.5,4.52,4.91,0.22,201281,93665624.0,4.46,4.07,42.64,4.48,2331260672,2321949972,1.49,20170818
2021-10-22,sh603477,603477,巨星农牧,15.81,15.86,14.9,14.98,4.91,0.74,192844,299325984.0,6.37,4.35,13.88,15.07,8001337334,7012486070,2.41,20171218
2021-10-22,sh603366,603366,日出东方,5.13,5.38,4.92,4.94,4.91,0.24,375212,194832428.0,9.41,4.69,60.62,4.89,4221477000,4104000000,1.27,20120521
2021-10-22,sz300972,300972,万辰生物,16.47,16.65,15.36,15.48,4.9,0.77,108726,176255218.0,8.22,28.33,-98.98,15.7,2528145000,632036250,4.1,20210419
2021-10-22,sz300148,300148,天舟文化,3.86,3.99,3.61,3.64,4.89,0.18,1065018,410566048.0,10.33,13.98,35.9,3.68,3259149864,2941092515,1.37,20101215
2021-10-22,sz301079,301079,C邵阳,31.31,31.77,29.3,29.6,4.89,1.46,102274,313190672.0,8.27,57.14,49.69,29.85,2626700288,560367124,6.34,20211019
2021-10-22,sh605358,605358,立昂微,115.43,117.8,111.04,112.0,4.89,5.38,107372,1234555472.0,6.14,3.8,126.31,110.05,52789598668,32638743012,7.35,20200911
2021-10-22,sz300514,300514,友讯达,11.41,11.6,10.58,10.97,4.87,0.53,144050,161072433.0,9.38,9.42,241.24,10.88,2282000000,1744725920,3.87,20170426
2021-10-22,sz002052,002052,ST同洲,2.61,2.61,2.45,2.47,4.82,0.12,115261,29751079.0,6.43,1.55,-37.47,2.49,1946954801,1946943790,9.48,20060627
2021-10-22,sh600171,600171,上海贝岭,36.01,36.79,34.51,34.71,4.8,1.65,675140,2422853648.0,6.64,9.63,37.95,34.36,25668479457,25238045805,6.83,19980924
2021-10-22,sz002019,002019,亿帆医药,15.76,15.93,15.08,15.18,4.72,0.71,96855,150725932.0,5.65,1.14,45.63,15.05,19449511774,13397609049,2.26,20040713
2021-10-22,sh601888,601888,中国中免,269.0,272.56,257.55,258.94,4.67,12.0,109698,2916982416.0,5.84,0.56,49.0,257.0,525215921336,525215921336,20.5,20091015
